sucursal,producto,semana,y_real,probabilidad,magnitud,umbral,y_pred,Modelo
8,METFORMINA 850MG,2026-04-12,0.0,0.030253783,1.2536242,0.5,0.0,TwoStage
8,PARACETAMOL 500MG,2026-04-12,0.0,0.017539697,1.2304857,0.5,0.0,TwoStage
8,VITAMINA C+ZINC+D3,2026-04-12,1.0,0.1384315,1.7084119,0.5,0.0,TwoStage
9,AMOXICILINA 500MG,2026-04-12,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
9,AZITROMICINA 500MG,2026-04-12,0.0,0.023656232,1.2971951,0.5,0.0,TwoStage
9,DIMENHIDRINATO 50MG,2026-04-12,0.0,0.013829054,1.2971951,0.5,0.0,TwoStage
9,ENALAPRIL 10MG,2026-04-12,0.0,0.13655111,1.2057143,0.5,0.0,TwoStage
9,LOPERAMIDA 2MG,2026-04-12,0.0,0.015448096,1.2971951,0.5,0.0,TwoStage
9,METFORMINA 850MG,2026-04-12,0.0,0.051073838,1.3203336,0.5,0.0,TwoStage
9,PARACETAMOL 500MG,2026-04-12,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
9,VITAMINA C+ZINC+D3,2026-04-12,1.0,0.34248742,1.8043185,0.5,0.0,TwoStage
10,AMOXICILINA 500MG,2026-04-12,0.0,0.029879782,1.1817704,0.5,0.0,TwoStage
10,AZITROMICINA 500MG,2026-04-12,0.0,0.023656232,1.1817704,0.5,0.0,TwoStage
10,DIMENHIDRINATO 50MG,2026-04-12,0.0,0.013829054,1.1817704,0.5,0.0,TwoStage
10,ENALAPRIL 10MG,2026-04-12,2.0,0.16513164,1.0780492,0.5,0.0,TwoStage
10,IBUPROFENO TABX800,2026-04-12,0.0,0.0072553963,1.1817704,0.5,0.0,TwoStage
10,LOPERAMIDA 2MG,2026-04-12,0.0,0.015448096,1.1817704,0.5,0.0,TwoStage
10,PARACETAMOL 500MG,2026-04-12,0.0,0.029879782,1.1817704,0.5,0.0,TwoStage
10,VITAMINA C+ZINC+D3,2026-04-12,2.0,0.6117874,2.0689898,0.5,2.0689898,TwoStage
11,AMOXICILINA 500MG,2026-04-12,0.0,0.025896909,1.1526179,0.5,0.0,TwoStage
11,AZITROMICINA 500MG,2026-04-12,0.0,0.046854164,1.1526179,0.5,0.0,TwoStage
11,DIMENHIDRINATO 50MG,2026-04-12,0.0,0.04809319,1.0407729,0.5,0.0,TwoStage
11,ENALAPRIL 10MG,2026-04-12,0.0,0.09194454,1.0488967,0.5,0.0,TwoStage
11,IBUPROFENO TABX800,2026-04-12,0.0,0.007030935,1.1526179,0.5,0.0,TwoStage
11,LOPERAMIDA 2MG,2026-04-12,0.0,0.013885157,1.1526179,0.5,0.0,TwoStage
11,METFORMINA 850MG,2026-04-12,0.0,0.044395156,1.1757565,0.5,0.0,TwoStage
11,PARACETAMOL 500MG,2026-04-12,0.0,0.025896909,1.1526179,0.5,0.0,TwoStage
11,VITAMINA C+ZINC+D3,2026-04-12,0.0,0.52741355,1.8539413,0.5,1.8539413,TwoStage
12,AMOXICILINA 500MG,2026-04-12,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
12,AZITROMICINA 500MG,2026-04-12,0.0,0.023656232,1.2971951,0.5,0.0,TwoStage
12,DIMENHIDRINATO 50MG,2026-04-12,0.0,0.013829054,1.2971951,0.5,0.0,TwoStage
12,ENALAPRIL 10MG,2026-04-12,0.0,0.15725978,1.1934738,0.5,0.0,TwoStage
12,IBUPROFENO TABX800,2026-04-12,0.0,0.0072553963,1.2971951,0.5,0.0,TwoStage
12,METFORMINA 850MG,2026-04-12,0.0,0.051073838,1.3203336,0.5,0.0,TwoStage
12,PARACETAMOL 500MG,2026-04-12,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
12,VITAMINA C+ZINC+D3,2026-04-12,1.0,0.59360564,2.076322,0.5,2.076322,TwoStage
13,AMOXICILINA 500MG,2026-04-12,0.0,0.029879782,1.099021,0.5,0.0,TwoStage
13,AZITROMICINA 500MG,2026-04-12,0.0,0.023656232,1.099021,0.5,0.0,TwoStage
13,DIMENHIDRINATO 50MG,2026-04-12,0.0,0.013829054,1.099021,0.5,0.0,TwoStage
13,ENALAPRIL 10MG,2026-04-12,0.0,0.104990505,1.0172985,0.5,0.0,TwoStage
13,IBUPROFENO TABX800,2026-04-12,0.0,0.0072553963,1.099021,0.5,0.0,TwoStage
13,METFORMINA 850MG,2026-04-12,0.0,0.051073838,1.1221595,0.5,0.0,TwoStage
13,PARACETAMOL 500MG,2026-04-12,0.0,0.029879782,1.099021,0.5,0.0,TwoStage
13,VITAMINA C+ZINC+D3,2026-04-12,0.0,0.33072042,1.604856,0.5,0.0,TwoStage
14,AZITROMICINA 500MG,2026-04-12,0.0,0.023656232,1.2971951,0.5,0.0,TwoStage
14,DIMENHIDRINATO 50MG,2026-04-12,0.0,0.013829054,1.2971951,0.5,0.0,TwoStage
14,ENALAPRIL 10MG,2026-04-12,0.0,0.13655111,1.1934738,0.5,0.0,TwoStage
14,IBUPROFENO TABX800,2026-04-12,0.0,0.0072553963,1.2971951,0.5,0.0,TwoStage
14,METFORMINA 850MG,2026-04-12,0.0,0.051073838,1.3203336,0.5,0.0,TwoStage
14,PARACETAMOL 500MG,2026-04-12,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
14,VITAMINA C+ZINC+D3,2026-04-12,4.0,0.61686707,2.6272032,0.5,2.6272032,TwoStage
15,AMOXICILINA 500MG,2026-04-12,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
15,AZITROMICINA 500MG,2026-04-12,0.0,0.023656232,1.2971951,0.5,0.0,TwoStage
15,DIMENHIDRINATO 50MG,2026-04-12,0.0,0.013829054,1.2971951,0.5,0.0,TwoStage
15,ENALAPRIL 10MG,2026-04-12,1.0,0.104990505,1.1934738,0.5,0.0,TwoStage
15,IBUPROFENO TABX800,2026-04-12,0.0,0.027747393,1.2971951,0.5,0.0,TwoStage
15,METFORMINA 850MG,2026-04-12,0.0,0.051073838,1.3203336,0.5,0.0,TwoStage
15,PARACETAMOL 500MG,2026-04-12,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
15,VITAMINA C+ZINC+D3,2026-04-12,0.0,0.55964416,1.9216822,0.5,1.9216822,TwoStage
16,AMOXICILINA 500MG,2026-04-12,0.0,0.029879782,1.397539,0.5,0.0,TwoStage
16,AZITROMICINA 500MG,2026-04-12,0.0,0.07788742,1.397539,0.5,0.0,TwoStage
16,DIMENHIDRINATO 50MG,2026-04-12,0.0,0.013829054,1.397539,0.5,0.0,TwoStage
16,ENALAPRIL 10MG,2026-04-12,0.0,0.11866769,1.3436542,0.5,0.0,TwoStage
16,IBUPROFENO TABX800,2026-04-12,0.0,0.0072553963,1.397539,0.5,0.0,TwoStage
16,LOPERAMIDA 2MG,2026-04-12,0.0,0.015448096,1.397539,0.5,0.0,TwoStage
16,METFORMINA 850MG,2026-04-12,0.0,0.12712921,1.4202828,0.5,0.0,TwoStage
16,PARACETAMOL 500MG,2026-04-12,0.0,0.029879782,1.397539,0.5,0.0,TwoStage
16,VITAMINA C+ZINC+D3,2026-04-12,0.0,0.5063659,1.735638,0.5,1.735638,TwoStage
17,AMOXICILINA 500MG,2026-04-12,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
17,AZITROMICINA 500MG,2026-04-12,0.0,0.023656232,1.2971951,0.5,0.0,TwoStage
17,ENALAPRIL 10MG,2026-04-12,0.0,0.104990505,1.1934738,0.5,0.0,TwoStage
17,IBUPROFENO TABX800,2026-04-12,0.0,0.0072553963,1.2971951,0.5,0.0,TwoStage
17,LOPERAMIDA 2MG,2026-04-12,0.0,0.015448096,1.2971951,0.5,0.0,TwoStage
17,PARACETAMOL 500MG,2026-04-12,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
17,VITAMINA C+ZINC+D3,2026-04-12,0.0,0.5986285,2.1080089,0.5,2.1080089,TwoStage
18,AZITROMICINA 500MG,2026-04-12,0.0,0.023656232,1.2971951,0.5,0.0,TwoStage
18,DIMENHIDRINATO 50MG,2026-04-12,0.0,0.013829054,1.2971951,0.5,0.0,TwoStage
18,ENALAPRIL 10MG,2026-04-12,0.0,0.11866769,1.1934738,0.5,0.0,TwoStage
18,LOPERAMIDA 2MG,2026-04-12,0.0,0.015448096,1.2971951,0.5,0.0,TwoStage
1,AMOXICILINA 500MG,2026-04-19,0.0,0.08409772,1.3697642,0.5,0.0,TwoStage
1,AZITROMICINA 500MG,2026-04-19,0.0,0.025300862,1.2971951,0.5,0.0,TwoStage
1,DIMENHIDRINATO 50MG,2026-04-19,0.0,0.013829054,1.2971951,0.5,0.0,TwoStage
1,ENALAPRIL 10MG,2026-04-19,1.0,0.13655111,1.1934738,0.5,0.0,TwoStage
1,IBUPROFENO TABX800,2026-04-19,0.0,0.0072553963,1.2971951,0.5,0.0,TwoStage
1,LOPERAMIDA 2MG,2026-04-19,0.0,0.015448096,1.2971951,0.5,0.0,TwoStage
1,METFORMINA 850MG,2026-04-19,0.0,0.16356388,1.3203336,0.5,0.0,TwoStage
1,PARACETAMOL 500MG,2026-04-19,0.0,0.1072419,1.2971951,0.5,0.0,TwoStage
1,VITAMINA C+ZINC+D3,2026-04-19,0.0,0.7117868,2.632613,0.5,2.632613,TwoStage
2,AMOXICILINA 500MG,2026-04-19,0.0,0.03154908,1.3112217,0.5,0.0,TwoStage
2,AZITROMICINA 500MG,2026-04-19,0.0,0.026721396,1.3112217,0.5,0.0,TwoStage
2,DIMENHIDRINATO 50MG,2026-04-19,0.0,0.014615161,1.3112217,0.5,0.0,TwoStage
2,ENALAPRIL 10MG,2026-04-19,1.0,0.18819162,1.219741,0.5,0.0,TwoStage
2,IBUPROFENO TABX800,2026-04-19,0.0,0.008843016,1.3112217,0.5,0.0,TwoStage
2,LOPERAMIDA 2MG,2026-04-19,0.0,0.016956162,1.3112217,0.5,0.0,TwoStage
2,METFORMINA 850MG,2026-04-19,0.0,0.13348402,1.3339655,0.5,0.0,TwoStage
2,PARACETAMOL 500MG,2026-04-19,0.0,0.03154908,1.3112217,0.5,0.0,TwoStage
2,VITAMINA C+ZINC+D3,2026-04-19,1.0,0.5801054,2.1097949,0.5,2.1097949,TwoStage
3,AZITROMICINA 500MG,2026-04-19,0.0,0.025300862,1.3993268,0.5,0.0,TwoStage
3,DIMENHIDRINATO 50MG,2026-04-19,0.0,0.013829054,1.3993268,0.5,0.0,TwoStage
3,ENALAPRIL 10MG,2026-04-19,1.0,0.2910093,1.314378,0.5,0.0,TwoStage
3,IBUPROFENO TABX800,2026-04-19,0.0,0.0072553963,1.3993268,0.5,0.0,TwoStage
3,LOPERAMIDA 2MG,2026-04-19,0.0,0.015448096,1.3993268,0.5,0.0,TwoStage
3,METFORMINA 850MG,2026-04-19,0.0,0.29959977,1.6930716,0.5,0.0,TwoStage
3,PARACETAMOL 500MG,2026-04-19,0.0,0.029879782,1.3993268,0.5,0.0,TwoStage
3,VITAMINA C+ZINC+D3,2026-04-19,2.0,0.7213778,2.6041946,0.5,2.6041946,TwoStage
4,AMOXICILINA 500MG,2026-04-19,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
4,AZITROMICINA 500MG,2026-04-19,0.0,0.025300862,1.2971951,0.5,0.0,TwoStage
4,DIMENHIDRINATO 50MG,2026-04-19,0.0,0.03657817,1.2971951,0.5,0.0,TwoStage
4,ENALAPRIL 10MG,2026-04-19,0.0,0.17977269,1.2352505,0.5,0.0,TwoStage
4,IBUPROFENO TABX800,2026-04-19,0.0,0.0072553963,1.2971951,0.5,0.0,TwoStage
4,LOPERAMIDA 2MG,2026-04-19,0.0,0.015448096,1.2971951,0.5,0.0,TwoStage
4,METFORMINA 850MG,2026-04-19,0.0,0.051073838,1.3203336,0.5,0.0,TwoStage
4,VITAMINA C+ZINC+D3,2026-04-19,2.0,0.5823717,2.0957685,0.5,2.0957685,TwoStage
5,DIMENHIDRINATO 50MG,2026-04-19,0.0,0.015889166,1.3864012,0.5,0.0,TwoStage
5,ENALAPRIL 10MG,2026-04-19,1.0,0.3518076,1.2971182,0.5,0.0,TwoStage
5,IBUPROFENO TABX800,2026-04-19,0.0,0.0079673035,1.3864012,0.5,0.0,TwoStage
5,LOPERAMIDA 2MG,2026-04-19,1.0,0.020209745,1.3864012,0.5,0.0,TwoStage
5,METFORMINA 850MG,2026-04-19,0.0,0.054705508,1.4095397,0.5,0.0,TwoStage
5,PARACETAMOL 500MG,2026-04-19,1.0,0.033239517,1.4312259,0.5,0.0,TwoStage
5,VITAMINA C+ZINC+D3,2026-04-19,2.0,0.62298024,2.2957983,0.5,2.2957983,TwoStage
6,AMOXICILINA 500MG,2026-04-19,0.0,0.028456215,1.3209168,0.5,0.0,TwoStage
6,AZITROMICINA 500MG,2026-04-19,0.0,0.024090033,1.3209168,0.5,0.0,TwoStage
6,DIMENHIDRINATO 50MG,2026-04-19,0.0,0.013829054,1.3209168,0.5,0.0,TwoStage
6,ENALAPRIL 10MG,2026-04-19,0.0,0.1363375,1.424614,0.5,0.0,TwoStage
6,IBUPROFENO TABX800,2026-04-19,0.0,0.0069020567,1.3209168,0.5,0.0,TwoStage
6,LOPERAMIDA 2MG,2026-04-19,0.0,0.014701686,1.3209168,0.5,0.0,TwoStage
6,METFORMINA 850MG,2026-04-19,0.0,0.048691206,1.3314201,0.5,0.0,TwoStage
6,VITAMINA C+ZINC+D3,2026-04-19,2.0,0.59978026,2.580358,0.5,2.580358,TwoStage
7,AMOXICILINA 500MG,2026-04-19,0.0,0.028610889,1.2320511,0.5,0.0,TwoStage
7,AZITROMICINA 500MG,2026-04-19,0.0,0.024221564,1.2320511,0.5,0.0,TwoStage
7,DIMENHIDRINATO 50MG,2026-04-19,0.0,0.013232481,1.2320511,0.5,0.0,TwoStage
7,ENALAPRIL 10MG,2026-04-19,0.0,0.10086355,1.1283299,0.5,0.0,TwoStage
7,IBUPROFENO TABX800,2026-04-19,0.0,0.007040902,1.2320511,0.5,0.0,TwoStage
7,METFORMINA 850MG,2026-04-19,0.0,0.048950322,1.2551897,0.5,0.0,TwoStage
7,PARACETAMOL 500MG,2026-04-19,0.0,0.028610889,1.2320511,0.5,0.0,TwoStage
7,VITAMINA C+ZINC+D3,2026-04-19,0.0,0.4951909,1.8290393,0.5,0.0,TwoStage
8,AMOXICILINA 500MG,2026-04-19,0.0,0.017539697,1.2304857,0.5,0.0,TwoStage
8,AZITROMICINA 500MG,2026-04-19,0.0,0.015217792,1.2304857,0.5,0.0,TwoStage
8,DIMENHIDRINATO 50MG,2026-04-19,0.0,0.008323064,1.2304857,0.5,0.0,TwoStage
8,ENALAPRIL 10MG,2026-04-19,1.0,0.06366616,1.1267644,0.5,0.0,TwoStage
8,IBUPROFENO TABX800,2026-04-19,0.0,0.005142879,1.2304857,0.5,0.0,TwoStage
8,LOPERAMIDA 2MG,2026-04-19,0.0,0.009012816,1.2304857,0.5,0.0,TwoStage
8,METFORMINA 850MG,2026-04-19,0.0,0.030253783,1.2536242,0.5,0.0,TwoStage
8,PARACETAMOL 500MG,2026-04-19,0.0,0.017539697,1.2304857,0.5,0.0,TwoStage
8,VITAMINA C+ZINC+D3,2026-04-19,0.0,0.30167228,1.7084119,0.5,0.0,TwoStage
9,AMOXICILINA 500MG,2026-04-19,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
9,AZITROMICINA 500MG,2026-04-19,0.0,0.025300862,1.2971951,0.5,0.0,TwoStage
9,DIMENHIDRINATO 50MG,2026-04-19,0.0,0.013829054,1.2971951,0.5,0.0,TwoStage
9,ENALAPRIL 10MG,2026-04-19,0.0,0.13655111,1.1934738,0.5,0.0,TwoStage
9,LOPERAMIDA 2MG,2026-04-19,0.0,0.015448096,1.2971951,0.5,0.0,TwoStage
9,METFORMINA 850MG,2026-04-19,0.0,0.051073838,1.3203336,0.5,0.0,TwoStage
9,PARACETAMOL 500MG,2026-04-19,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
9,VITAMINA C+ZINC+D3,2026-04-19,3.0,0.40228504,1.8043185,0.5,0.0,TwoStage
10,AMOXICILINA 500MG,2026-04-19,0.0,0.029879782,1.1817704,0.5,0.0,TwoStage
10,AZITROMICINA 500MG,2026-04-19,0.0,0.025300862,1.1817704,0.5,0.0,TwoStage
10,DIMENHIDRINATO 50MG,2026-04-19,0.0,0.013829054,1.1817704,0.5,0.0,TwoStage
10,ENALAPRIL 10MG,2026-04-19,0.0,0.21093771,1.1198258,0.5,0.0,TwoStage
10,IBUPROFENO TABX800,2026-04-19,0.0,0.0072553963,1.1817704,0.5,0.0,TwoStage
10,LOPERAMIDA 2MG,2026-04-19,0.0,0.015448096,1.1817704,0.5,0.0,TwoStage
10,PARACETAMOL 500MG,2026-04-19,0.0,0.029879782,1.1817704,0.5,0.0,TwoStage
10,VITAMINA C+ZINC+D3,2026-04-19,1.0,0.6003826,1.9393616,0.5,1.9393616,TwoStage
11,AMOXICILINA 500MG,2026-04-19,0.0,0.025896909,1.1526179,0.5,0.0,TwoStage
11,AZITROMICINA 500MG,2026-04-19,0.0,0.050028924,1.1526179,0.5,0.0,TwoStage
11,DIMENHIDRINATO 50MG,2026-04-19,0.0,0.04809319,1.0407729,0.5,0.0,TwoStage
11,ENALAPRIL 10MG,2026-04-19,1.0,0.09194454,1.0488967,0.5,0.0,TwoStage
11,IBUPROFENO TABX800,2026-04-19,0.0,0.007030935,1.1526179,0.5,0.0,TwoStage
11,LOPERAMIDA 2MG,2026-04-19,0.0,0.013885157,1.1526179,0.5,0.0,TwoStage
11,METFORMINA 850MG,2026-04-19,0.0,0.044395156,1.1757565,0.5,0.0,TwoStage
11,PARACETAMOL 500MG,2026-04-19,0.0,0.025896909,1.1526179,0.5,0.0,TwoStage
11,VITAMINA C+ZINC+D3,2026-04-19,1.0,0.4946867,1.8341557,0.5,0.0,TwoStage
12,AMOXICILINA 500MG,2026-04-19,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
12,AZITROMICINA 500MG,2026-04-19,0.0,0.025300862,1.2971951,0.5,0.0,TwoStage
12,DIMENHIDRINATO 50MG,2026-04-19,0.0,0.013829054,1.2971951,0.5,0.0,TwoStage
12,ENALAPRIL 10MG,2026-04-19,0.0,0.15725978,1.1934738,0.5,0.0,TwoStage
12,IBUPROFENO TABX800,2026-04-19,0.0,0.0072553963,1.2971951,0.5,0.0,TwoStage
12,METFORMINA 850MG,2026-04-19,1.0,0.051073838,1.3203336,0.5,0.0,TwoStage
12,PARACETAMOL 500MG,2026-04-19,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
12,VITAMINA C+ZINC+D3,2026-04-19,0.0,0.5939429,2.1080089,0.5,2.1080089,TwoStage
13,AMOXICILINA 500MG,2026-04-19,0.0,0.029879782,1.099021,0.5,0.0,TwoStage
13,AZITROMICINA 500MG,2026-04-19,0.0,0.025300862,1.099021,0.5,0.0,TwoStage
13,DIMENHIDRINATO 50MG,2026-04-19,0.0,0.013829054,1.099021,0.5,0.0,TwoStage
13,ENALAPRIL 10MG,2026-04-19,1.0,0.104990505,1.0172985,0.5,0.0,TwoStage
13,IBUPROFENO TABX800,2026-04-19,0.0,0.0072553963,1.099021,0.5,0.0,TwoStage
13,METFORMINA 850MG,2026-04-19,0.0,0.051073838,1.1221595,0.5,0.0,TwoStage
13,PARACETAMOL 500MG,2026-04-19,0.0,0.029879782,1.099021,0.5,0.0,TwoStage
13,VITAMINA C+ZINC+D3,2026-04-19,1.0,0.33072042,1.604856,0.5,0.0,TwoStage
14,AZITROMICINA 500MG,2026-04-19,0.0,0.025300862,1.2971951,0.5,0.0,TwoStage
14,DIMENHIDRINATO 50MG,2026-04-19,0.0,0.013829054,1.2971951,0.5,0.0,TwoStage
14,ENALAPRIL 10MG,2026-04-19,0.0,0.13655111,1.2057143,0.5,0.0,TwoStage
14,IBUPROFENO TABX800,2026-04-19,0.0,0.0072553963,1.2971951,0.5,0.0,TwoStage
14,METFORMINA 850MG,2026-04-19,0.0,0.051073838,1.3203336,0.5,0.0,TwoStage
14,PARACETAMOL 500MG,2026-04-19,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
14,VITAMINA C+ZINC+D3,2026-04-19,1.0,0.5939429,2.1355078,0.5,2.1355078,TwoStage
15,AMOXICILINA 500MG,2026-04-19,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
15,AZITROMICINA 500MG,2026-04-19,0.0,0.025300862,1.2971951,0.5,0.0,TwoStage
15,DIMENHIDRINATO 50MG,2026-04-19,0.0,0.013829054,1.2971951,0.5,0.0,TwoStage
15,ENALAPRIL 10MG,2026-04-19,0.0,0.13655111,1.1934738,0.5,0.0,TwoStage
15,IBUPROFENO TABX800,2026-04-19,0.0,0.027747393,1.2971951,0.5,0.0,TwoStage
15,METFORMINA 850MG,2026-04-19,0.0,0.051073838,1.3203336,0.5,0.0,TwoStage
15,PARACETAMOL 500MG,2026-04-19,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
15,VITAMINA C+ZINC+D3,2026-04-19,0.0,0.38423535,1.8714523,0.5,0.0,TwoStage
16,AMOXICILINA 500MG,2026-04-19,0.0,0.029879782,1.397539,0.5,0.0,TwoStage
16,AZITROMICINA 500MG,2026-04-19,0.0,0.06469391,1.397539,0.5,0.0,TwoStage
16,DIMENHIDRINATO 50MG,2026-04-19,0.0,0.013829054,1.397539,0.5,0.0,TwoStage
16,ENALAPRIL 10MG,2026-04-19,1.0,0.104990505,1.2938178,0.5,0.0,TwoStage
16,IBUPROFENO TABX800,2026-04-19,0.0,0.0072553963,1.397539,0.5,0.0,TwoStage
16,LOPERAMIDA 2MG,2026-04-19,0.0,0.015448096,1.397539,0.5,0.0,TwoStage
16,METFORMINA 850MG,2026-04-19,0.0,0.12712921,1.4206775,0.5,0.0,TwoStage
16,PARACETAMOL 500MG,2026-04-19,0.0,0.029879782,1.397539,0.5,0.0,TwoStage
16,VITAMINA C+ZINC+D3,2026-04-19,1.0,0.33841816,1.735638,0.5,0.0,TwoStage
17,AZITROMICINA 500MG,2026-04-19,0.0,0.025300862,1.2971951,0.5,0.0,TwoStage
17,ENALAPRIL 10MG,2026-04-19,0.0,0.104990505,1.1934738,0.5,0.0,TwoStage
17,IBUPROFENO TABX800,2026-04-19,0.0,0.0072553963,1.2971951,0.5,0.0,TwoStage
17,LOPERAMIDA 2MG,2026-04-19,0.0,0.015448096,1.2971951,0.5,0.0,TwoStage
17,PARACETAMOL 500MG,2026-04-19,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
17,VITAMINA C+ZINC+D3,2026-04-19,0.0,0.56891835,2.0957685,0.5,2.0957685,TwoStage
18,AZITROMICINA 500MG,2026-04-19,0.0,0.025300862,1.2971951,0.5,0.0,TwoStage
18,DIMENHIDRINATO 50MG,2026-04-19,0.0,0.013829054,1.2971951,0.5,0.0,TwoStage
18,ENALAPRIL 10MG,2026-04-19,0.0,0.11866769,1.1934738,0.5,0.0,TwoStage
18,LOPERAMIDA 2MG,2026-04-19,0.0,0.015448096,1.2971951,0.5,0.0,TwoStage
1,AMOXICILINA 500MG,2026-04-26,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
1,AZITROMICINA 500MG,2026-04-26,0.0,0.025300862,1.2971951,0.5,0.0,TwoStage
1,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.013829054,1.2971951,0.5,0.0,TwoStage
1,ENALAPRIL 10MG,2026-04-26,0.0,0.16513164,1.1934738,0.5,0.0,TwoStage
1,IBUPROFENO TABX800,2026-04-26,0.0,0.0072553963,1.2971951,0.5,0.0,TwoStage
1,LOPERAMIDA 2MG,2026-04-26,0.0,0.015448096,1.2971951,0.5,0.0,TwoStage
1,METFORMINA 850MG,2026-04-26,0.0,0.16160819,1.3199389,0.5,0.0,TwoStage
1,PARACETAMOL 500MG,2026-04-26,0.0,0.1072419,1.415941,0.5,0.0,TwoStage
1,VITAMINA C+ZINC+D3,2026-04-26,1.0,0.55020493,1.8985385,0.5,1.8985385,TwoStage
2,AMOXICILINA 500MG,2026-04-26,0.0,0.03154908,1.3112217,0.5,0.0,TwoStage
2,AZITROMICINA 500MG,2026-04-26,0.0,0.026721396,1.3112217,0.5,0.0,TwoStage
2,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.014615161,1.3112217,0.5,0.0,TwoStage
2,ENALAPRIL 10MG,2026-04-26,0.0,0.19039595,1.2703469,0.5,0.0,TwoStage
2,IBUPROFENO TABX800,2026-04-26,0.0,0.008843016,1.3112217,0.5,0.0,TwoStage
2,LOPERAMIDA 2MG,2026-04-26,0.0,0.016956162,1.3112217,0.5,0.0,TwoStage
2,METFORMINA 850MG,2026-04-26,0.0,0.13348402,1.3343602,0.5,0.0,TwoStage
2,PARACETAMOL 500MG,2026-04-26,0.0,0.03154908,1.3112217,0.5,0.0,TwoStage
2,VITAMINA C+ZINC+D3,2026-04-26,1.0,0.5750152,1.9469017,0.5,1.9469017,TwoStage
3,AZITROMICINA 500MG,2026-04-26,0.0,0.025300862,1.3993268,0.5,0.0,TwoStage
3,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.013829054,1.3993268,0.5,0.0,TwoStage
3,ENALAPRIL 10MG,2026-04-26,0.0,0.29876915,1.3011112,0.5,0.0,TwoStage
3,IBUPROFENO TABX800,2026-04-26,0.0,0.0072553963,1.3993268,0.5,0.0,TwoStage
3,LOPERAMIDA 2MG,2026-04-26,0.0,0.015448096,1.3993268,0.5,0.0,TwoStage
3,METFORMINA 850MG,2026-04-26,0.0,0.29959977,1.7017666,0.5,0.0,TwoStage
3,PARACETAMOL 500MG,2026-04-26,0.0,0.029879782,1.3993268,0.5,0.0,TwoStage
3,VITAMINA C+ZINC+D3,2026-04-26,0.0,0.73087734,3.0335426,0.5,3.0335426,TwoStage
4,AMOXICILINA 500MG,2026-04-26,0.0,0.029879782,1.2971951,0.5,0.0,TwoStage
4,AZITROMICINA 500MG,2026-04-26,0.0,0.025300862,1.2971951,0.5,0.0,TwoStage
4,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.03657817,1.3437722,0.5,0.0,TwoStage
4,ENALAPRIL 10MG,2026-04-26,0.0,0.17977269,1.2563202,0.5,0.0,TwoStage
4,IBUPROFENO TABX800,2026-04-26,0.0,0.0072553963,1.2971951,0.5,0.0,TwoStage
4,LOPERAMIDA 2MG,2026-04-26,0.0,0.015448096,1.2971951,0.5,0.0,TwoStage
4,METFORMINA 850MG,2026-04-26,0.0,0.051073838,1.3203336,0.5,0.0,TwoStage
4,VITAMINA C+ZINC+D3,2026-04-26,1.0,0.5939429,1.9864938,0.5,1.9864938,TwoStage
5,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.015889166,1.3864012,0.5,0.0,TwoStage
5,ENALAPRIL 10MG,2026-04-26,0.0,0.3518076,1.3386221,0.5,0.0,TwoStage
5,IBUPROFENO TABX800,2026-04-26,0.0,0.0079673035,1.3864012,0.5,0.0,TwoStage
5,LOPERAMIDA 2MG,2026-04-26,0.0,0.08168592,1.3864012,0.5,0.0,TwoStage
5,METFORMINA 850MG,2026-04-26,1.0,0.054705508,1.4095397,0.5,0.0,TwoStage
5,PARACETAMOL 500MG,2026-04-26,0.0,0.12912747,1.4312259,0.5,0.0,TwoStage
5,VITAMINA C+ZINC+D3,2026-04-26,2.0,0.6316475,2.2130265,0.5,2.2130265,TwoStage
6,AMOXICILINA 500MG,2026-04-26,0.0,0.028456215,1.3209168,0.5,0.0,TwoStage
6,AZITROMICINA 500MG,2026-04-26,0.0,0.024090033,1.3209168,0.5,0.0,TwoStage
6,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.013829054,1.3209168,0.5,0.0,TwoStage
