sucursal,producto,semana,y_real,y_pred,fold,Modelo,probabilidad,magnitud
11,ENALAPRIL 10MG,2025-03-16,0.0,0.06344237067024998,2,TSB,,
11,IBUPROFENO TABX800,2025-03-16,0.0,0.011037620769230773,2,TSB,,
11,LORATADINA 10MG,2025-03-16,0.0,0.0,2,TSB,,
11,LOSARTAN 50MG,2025-03-16,0.0,0.0025282494349147876,2,TSB,,
11,METFORMINA 850MG,2025-03-16,0.0,0.014248630367069585,2,TSB,,
11,NAPROXENO TABX550MG,2025-03-16,0.0,0.05975596504901512,2,TSB,,
11,OMEPRAZOL 20MG,2025-03-16,0.0,0.0,2,TSB,,
11,PARACETAMOL 500MG,2025-03-16,0.0,0.0,2,TSB,,
11,VITAMINA C+ZINC+D3,2025-03-16,0.0,0.542273122027938,2,TSB,,
12,AMOXICILINA 500MG,2025-03-16,0.0,0.0,2,TSB,,
12,AZITROMICINA 500MG,2025-03-16,0.0,0.0,2,TSB,,
12,CETIRIZINA 10MG,2025-03-16,1.0,0.06695690795803824,2,TSB,,
12,DIMENHIDRINATO 50MG,2025-03-16,0.0,0.0,2,TSB,,
12,ENALAPRIL 10MG,2025-03-16,0.0,0.11760382912089452,2,TSB,,
12,IBUPROFENO TABX800,2025-03-16,0.0,0.0,2,TSB,,
12,LORATADINA 10MG,2025-03-16,0.0,0.0,2,TSB,,
12,LOSARTAN 50MG,2025-03-16,0.0,0.10251155392045509,2,TSB,,
12,METFORMINA 850MG,2025-03-16,0.0,0.023046828331946254,2,TSB,,
12,NAPROXENO TABX550MG,2025-03-16,0.0,0.01448356597338462,2,TSB,,
12,PARACETAMOL 500MG,2025-03-16,0.0,0.002120895147045316,2,TSB,,
12,VITAMINA C+ZINC+D3,2025-03-16,3.0,1.4150386966356827,2,TSB,,
13,AMOXICILINA 500MG,2025-03-16,0.0,0.0,2,TSB,,
13,AZITROMICINA 500MG,2025-03-16,0.0,0.0,2,TSB,,
13,CETIRIZINA 10MG,2025-03-16,0.0,0.0,2,TSB,,
13,DIMENHIDRINATO 50MG,2025-03-16,0.0,0.0,2,TSB,,
13,ENALAPRIL 10MG,2025-03-16,0.0,0.03333333333333333,2,TSB,,
13,IBUPROFENO TABX800,2025-03-16,0.0,0.0,2,TSB,,
13,LORATADINA 10MG,2025-03-16,0.0,0.0,2,TSB,,
13,LOSARTAN 50MG,2025-03-16,0.0,0.0,2,TSB,,
13,NAPROXENO TABX550MG,2025-03-16,0.0,0.0,2,TSB,,
13,OMEPRAZOL 20MG,2025-03-16,0.0,0.019371024450000007,2,TSB,,
13,VITAMINA C+ZINC+D3,2025-03-16,0.0,0.3341185539151524,2,TSB,,
14,AMOXICILINA 500MG,2025-03-16,0.0,0.0,2,TSB,,
14,AZITROMICINA 500MG,2025-03-16,0.0,0.0,2,TSB,,
14,CETIRIZINA 10MG,2025-03-16,1.0,0.0,2,TSB,,
14,ENALAPRIL 10MG,2025-03-16,1.0,0.03985807500000001,2,TSB,,
14,LORATADINA 10MG,2025-03-16,0.0,0.0,2,TSB,,
14,METFORMINA 850MG,2025-03-16,0.0,0.3719688230839943,2,TSB,,
14,NAPROXENO TABX550MG,2025-03-16,0.0,0.0,2,TSB,,
14,OMEPRAZOL 20MG,2025-03-16,0.0,0.04304672100000001,2,TSB,,
14,VITAMINA C+ZINC+D3,2025-03-16,0.0,0.5777010074551947,2,TSB,,
15,AMOXICILINA 500MG,2025-03-16,0.0,0.0,2,TSB,,
15,CETIRIZINA 10MG,2025-03-16,0.0,0.0,2,TSB,,
15,LORATADINA 10MG,2025-03-16,0.0,0.0,2,TSB,,
15,LOSARTAN 50MG,2025-03-16,0.0,0.2157142857142857,2,TSB,,
15,NAPROXENO TABX550MG,2025-03-16,0.0,0.0,2,TSB,,
15,VITAMINA C+ZINC+D3,2025-03-16,3.0,2.4942889164800004,2,TSB,,
1,AMOXICILINA 500MG,2025-03-23,0.0,0.0,2,TSB,,
1,AZITROMICINA 500MG,2025-03-23,0.0,0.11057655001294014,2,TSB,,
1,CETIRIZINA 10MG,2025-03-23,1.0,0.23153805808204486,2,TSB,,
1,DIMENHIDRINATO 50MG,2025-03-23,0.0,0.0009983390555080185,2,TSB,,
1,ENALAPRIL 10MG,2025-03-23,0.0,0.20764557569207873,2,TSB,,
1,IBUPROFENO TABX800,2025-03-23,0.0,0.0,2,TSB,,
1,LOPERAMIDA 2MG,2025-03-23,0.0,0.0,2,TSB,,
1,LORATADINA 10MG,2025-03-23,0.0,0.0014555783429306911,2,TSB,,
1,LOSARTAN 50MG,2025-03-23,0.0,0.7593927930474625,2,TSB,,
1,METFORMINA 850MG,2025-03-23,1.0,0.18868366468657008,2,TSB,,
1,NAPROXENO TABX550MG,2025-03-23,0.0,0.06713415374854087,2,TSB,,
1,PARACETAMOL 500MG,2025-03-23,0.0,0.003940116251451699,2,TSB,,
1,VITAMINA C+ZINC+D3,2025-03-23,0.0,1.5800206024949572,2,TSB,,
2,AZITROMICINA 500MG,2025-03-23,0.0,0.007826676545454547,2,TSB,,
2,CETIRIZINA 10MG,2025-03-23,0.0,0.11555969904568182,2,TSB,,
2,DIMENHIDRINATO 50MG,2025-03-23,0.0,0.0,2,TSB,,
2,ENALAPRIL 10MG,2025-03-23,0.0,0.33597483292178437,2,TSB,,
2,IBUPROFENO TABX800,2025-03-23,0.0,0.0005387631832152916,2,TSB,,
2,LORATADINA 10MG,2025-03-23,0.0,0.00037571021261363684,2,TSB,,
2,LOSARTAN 50MG,2025-03-23,0.0,0.19500053699549047,2,TSB,,
2,METFORMINA 850MG,2025-03-23,0.0,0.10550384800992178,2,TSB,,
2,NAPROXENO TABX550MG,2025-03-23,0.0,0.16257790476683584,2,TSB,,
2,PARACETAMOL 500MG,2025-03-23,0.0,0.0032746699729804445,2,TSB,,
2,VITAMINA C+ZINC+D3,2025-03-23,4.0,1.8751007782898585,2,TSB,,
3,AMOXICILINA 500MG,2025-03-23,0.0,0.0,2,TSB,,
3,AZITROMICINA 500MG,2025-03-23,0.0,0.0,2,TSB,,
3,CETIRIZINA 10MG,2025-03-23,0.0,0.05785211590832559,2,TSB,,
3,DIMENHIDRINATO 50MG,2025-03-23,0.0,0.0,2,TSB,,
3,ENALAPRIL 10MG,2025-03-23,0.0,0.03956225645567674,2,TSB,,
3,IBUPROFENO TABX800,2025-03-23,0.0,0.0,2,TSB,,
3,LOPERAMIDA 2MG,2025-03-23,0.0,0.0,2,TSB,,
3,LORATADINA 10MG,2025-03-23,0.0,0.0,2,TSB,,
3,LOSARTAN 50MG,2025-03-23,0.0,0.1126541038830885,2,TSB,,
3,METFORMINA 850MG,2025-03-23,0.0,0.19132988846611584,2,TSB,,
3,NAPROXENO TABX550MG,2025-03-23,0.0,0.0,2,TSB,,
3,PARACETAMOL 500MG,2025-03-23,0.0,0.0029688138489635677,2,TSB,,
3,VITAMINA C+ZINC+D3,2025-03-23,2.0,1.2923989537694751,2,TSB,,
4,AMOXICILINA 500MG,2025-03-23,0.0,0.005908625413101669,2,TSB,,
4,AZITROMICINA 500MG,2025-03-23,0.0,0.0,2,TSB,,
4,CETIRIZINA 10MG,2025-03-23,0.0,0.0834409915712325,2,TSB,,
4,DIMENHIDRINATO 50MG,2025-03-23,0.0,0.0004830559876461042,2,TSB,,
4,ENALAPRIL 10MG,2025-03-23,0.0,0.12166501105293825,2,TSB,,
4,IBUPROFENO TABX800,2025-03-23,0.0,0.0,2,TSB,,
4,LOPERAMIDA 2MG,2025-03-23,0.0,0.0,2,TSB,,
4,LORATADINA 10MG,2025-03-23,0.0,0.0,2,TSB,,
4,LOSARTAN 50MG,2025-03-23,0.0,0.1544933569326789,2,TSB,,
4,METFORMINA 850MG,2025-03-23,0.0,0.06392742788137937,2,TSB,,
4,NAPROXENO TABX550MG,2025-03-23,0.0,0.0,2,TSB,,
4,PARACETAMOL 500MG,2025-03-23,0.0,0.0031130479582668564,2,TSB,,
4,VITAMINA C+ZINC+D3,2025-03-23,0.0,1.4117067287865952,2,TSB,,
5,AMOXICILINA 500MG,2025-03-23,0.0,0.010205806108916797,2,TSB,,
5,AZITROMICINA 500MG,2025-03-23,2.0,0.0006426470844102005,2,TSB,,
5,CETIRIZINA 10MG,2025-03-23,0.0,0.04302538368123296,2,TSB,,
5,DIMENHIDRINATO 50MG,2025-03-23,0.0,0.0007825506999866888,2,TSB,,
5,ENALAPRIL 10MG,2025-03-23,1.0,0.15269517632818325,2,TSB,,
5,IBUPROFENO TABX800,2025-03-23,0.0,0.0,2,TSB,,
5,LORATADINA 10MG,2025-03-23,0.0,0.0,2,TSB,,
5,LOSARTAN 50MG,2025-03-23,0.0,0.5237495557425366,2,TSB,,
5,METFORMINA 850MG,2025-03-23,0.0,0.0999681977796969,2,TSB,,
5,NAPROXENO TABX550MG,2025-03-23,0.0,0.1422535992010715,2,TSB,,
5,OMEPRAZOL 20MG,2025-03-23,0.0,0.07845264902250004,2,TSB,,
5,PARACETAMOL 500MG,2025-03-23,0.0,0.013297091060003796,2,TSB,,
5,VITAMINA C+ZINC+D3,2025-03-23,0.0,2.235405828191973,2,TSB,,
6,AMOXICILINA 500MG,2025-03-23,0.0,0.009970805384609071,2,TSB,,
6,AZITROMICINA 500MG,2025-03-23,0.0,0.0014555783429306911,2,TSB,,
6,CETIRIZINA 10MG,2025-03-23,0.0,0.0,2,TSB,,
6,DIMENHIDRINATO 50MG,2025-03-23,0.0,0.0,2,TSB,,
6,ENALAPRIL 10MG,2025-03-23,0.0,0.08235888967059822,2,TSB,,
6,IBUPROFENO TABX800,2025-03-23,0.0,0.0,2,TSB,,
6,LOPERAMIDA 2MG,2025-03-23,0.0,0.0,2,TSB,,
6,LORATADINA 10MG,2025-03-23,0.0,0.0,2,TSB,,
6,LOSARTAN 50MG,2025-03-23,1.0,0.015579583300298109,2,TSB,,
6,METFORMINA 850MG,2025-03-23,0.0,0.35780988499929894,2,TSB,,
6,NAPROXENO TABX550MG,2025-03-23,0.0,0.0,2,TSB,,
6,OMEPRAZOL 20MG,2025-03-23,0.0,0.061767339628394716,2,TSB,,
6,PARACETAMOL 500MG,2025-03-23,0.0,0.0004090297783587395,2,TSB,,
6,VITAMINA C+ZINC+D3,2025-03-23,2.0,1.7504106139449118,2,TSB,,
7,AMOXICILINA 500MG,2025-03-23,0.0,0.0,2,TSB,,
7,AZITROMICINA 500MG,2025-03-23,0.0,0.00044185315563444096,2,TSB,,
7,CETIRIZINA 10MG,2025-03-23,0.0,0.0,2,TSB,,
7,DIMENHIDRINATO 50MG,2025-03-23,0.0,0.0,2,TSB,,
7,ENALAPRIL 10MG,2025-03-23,0.0,0.22423396783437224,2,TSB,,
7,IBUPROFENO TABX800,2025-03-23,0.0,0.0,2,TSB,,
7,LORATADINA 10MG,2025-03-23,0.0,0.0,2,TSB,,
7,LOSARTAN 50MG,2025-03-23,0.0,0.07401889105053587,2,TSB,,
7,METFORMINA 850MG,2025-03-23,0.0,0.016840399298172826,2,TSB,,
7,NAPROXENO TABX550MG,2025-03-23,0.0,0.007826676545454547,2,TSB,,
7,PARACETAMOL 500MG,2025-03-23,0.0,0.0015624132313243452,2,TSB,,
7,VITAMINA C+ZINC+D3,2025-03-23,1.0,0.7551749093762247,2,TSB,,
8,AMOXICILINA 500MG,2025-03-23,0.0,0.0,2,TSB,,
8,AZITROMICINA 500MG,2025-03-23,0.0,0.0,2,TSB,,
8,CETIRIZINA 10MG,2025-03-23,0.0,0.0,2,TSB,,
8,DIMENHIDRINATO 50MG,2025-03-23,0.0,0.0,2,TSB,,
8,ENALAPRIL 10MG,2025-03-23,0.0,0.0016152704723066701,2,TSB,,
8,IBUPROFENO TABX800,2025-03-23,0.0,0.0,2,TSB,,
8,LOPERAMIDA 2MG,2025-03-23,0.0,0.0,2,TSB,,
8,LORATADINA 10MG,2025-03-23,0.0,0.0051383222151777245,2,TSB,,
8,LOSARTAN 50MG,2025-03-23,0.0,0.1774088089600019,2,TSB,,
8,METFORMINA 850MG,2025-03-23,0.0,0.0027712710466516435,2,TSB,,
8,NAPROXENO TABX550MG,2025-03-23,0.0,0.0,2,TSB,,
8,OMEPRAZOL 20MG,2025-03-23,0.0,0.0,2,TSB,,
8,PARACETAMOL 500MG,2025-03-23,0.0,0.0004090297783587395,2,TSB,,
8,VITAMINA C+ZINC+D3,2025-03-23,1.0,0.2387645053585917,2,TSB,,
9,AMOXICILINA 500MG,2025-03-23,0.0,0.07270930004813748,2,TSB,,
9,AZITROMICINA 500MG,2025-03-23,0.0,0.0,2,TSB,,
9,CETIRIZINA 10MG,2025-03-23,0.0,0.06406001323887398,2,TSB,,
9,DIMENHIDRINATO 50MG,2025-03-23,0.0,0.0,2,TSB,,
9,ENALAPRIL 10MG,2025-03-23,0.0,0.2724295376342563,2,TSB,,
9,IBUPROFENO TABX800,2025-03-23,0.0,0.0,2,TSB,,
9,LORATADINA 10MG,2025-03-23,0.0,0.0,2,TSB,,
9,LOSARTAN 50MG,2025-03-23,0.0,0.2881159310506301,2,TSB,,
9,METFORMINA 850MG,2025-03-23,0.0,0.11083043061167312,2,TSB,,
9,NAPROXENO TABX550MG,2025-03-23,0.0,0.10671957987973098,2,TSB,,
9,OMEPRAZOL 20MG,2025-03-23,0.0,0.015690529804500006,2,TSB,,
9,PARACETAMOL 500MG,2025-03-23,0.0,0.0010873716392864128,2,TSB,,
9,VITAMINA C+ZINC+D3,2025-03-23,0.0,0.5200476686043138,2,TSB,,
10,AMOXICILINA 500MG,2025-03-23,0.0,0.09994643150215697,2,TSB,,
10,AZITROMICINA 500MG,2025-03-23,0.0,0.003192577945438724,2,TSB,,
10,CETIRIZINA 10MG,2025-03-23,0.0,0.04731137759954427,2,TSB,,
10,DIMENHIDRINATO 50MG,2025-03-23,0.0,0.0,2,TSB,,
10,ENALAPRIL 10MG,2025-03-23,0.0,0.37728399548515074,2,TSB,,
10,IBUPROFENO TABX800,2025-03-23,0.0,0.0,2,TSB,,
10,LORATADINA 10MG,2025-03-23,0.0,0.0004930069409916143,2,TSB,,
10,LOSARTAN 50MG,2025-03-23,0.0,0.27268880810396384,2,TSB,,
10,METFORMINA 850MG,2025-03-23,0.0,0.020987818099883728,2,TSB,,
10,NAPROXENO TABX550MG,2025-03-23,0.0,0.12195541814291909,2,TSB,,
10,PARACETAMOL 500MG,2025-03-23,0.0,0.005322471519645514,2,TSB,,
10,VITAMINA C+ZINC+D3,2025-03-23,2.0,0.9973340971933208,2,TSB,,
11,AMOXICILINA 500MG,2025-03-23,0.0,0.0,2,TSB,,
11,AZITROMICINA 500MG,2025-03-23,0.0,0.0,2,TSB,,
11,CETIRIZINA 10MG,2025-03-23,0.0,0.0007825173321935968,2,TSB,,
11,DIMENHIDRINATO 50MG,2025-03-23,0.0,0.00917574842368421,2,TSB,,
11,ENALAPRIL 10MG,2025-03-23,0.0,0.05709813360322498,2,TSB,,
11,IBUPROFENO TABX800,2025-03-23,0.0,0.009933858692307696,2,TSB,,
11,LORATADINA 10MG,2025-03-23,0.0,0.0,2,TSB,,
11,LOSARTAN 50MG,2025-03-23,0.0,0.002275424491423309,2,TSB,,
11,METFORMINA 850MG,2025-03-23,0.0,0.012823767330362626,2,TSB,,
11,NAPROXENO TABX550MG,2025-03-23,0.0,0.05378036854411361,2,TSB,,
11,OMEPRAZOL 20MG,2025-03-23,0.0,0.0,2,TSB,,
11,PARACETAMOL 500MG,2025-03-23,0.0,0.0,2,TSB,,
11,VITAMINA C+ZINC+D3,2025-03-23,1.0,0.4880458098251442,2,TSB,,
12,AMOXICILINA 500MG,2025-03-23,0.0,0.0,2,TSB,,
12,AZITROMICINA 500MG,2025-03-23,0.0,0.0,2,TSB,,
12,CETIRIZINA 10MG,2025-03-23,0.0,0.16026121716223443,2,TSB,,
12,DIMENHIDRINATO 50MG,2025-03-23,0.0,0.0,2,TSB,,
12,ENALAPRIL 10MG,2025-03-23,0.0,0.10584344620880508,2,TSB,,
12,IBUPROFENO TABX800,2025-03-23,0.0,0.0,2,TSB,,
12,LORATADINA 10MG,2025-03-23,0.0,0.0,2,TSB,,
12,LOSARTAN 50MG,2025-03-23,0.0,0.09226039852840959,2,TSB,,
12,METFORMINA 850MG,2025-03-23,0.0,0.02074214549875163,2,TSB,,
12,NAPROXENO TABX550MG,2025-03-23,1.0,0.013035209376046158,2,TSB,,
12,PARACETAMOL 500MG,2025-03-23,0.0,0.0019088056323407843,2,TSB,,
12,VITAMINA C+ZINC+D3,2025-03-23,2.0,1.6223613555844763,2,TSB,,
13,AMOXICILINA 500MG,2025-03-23,0.0,0.0,2,TSB,,
13,AZITROMICINA 500MG,2025-03-23,1.0,0.0,2,TSB,,
13,CETIRIZINA 10MG,2025-03-23,0.0,0.0,2,TSB,,
13,DIMENHIDRINATO 50MG,2025-03-23,0.0,0.0,2,TSB,,
13,ENALAPRIL 10MG,2025-03-23,0.0,0.03,2,TSB,,
13,IBUPROFENO TABX800,2025-03-23,0.0,0.0,2,TSB,,
13,LORATADINA 10MG,2025-03-23,0.0,0.0,2,TSB,,
13,LOSARTAN 50MG,2025-03-23,0.0,0.0,2,TSB,,
13,NAPROXENO TABX550MG,2025-03-23,0.0,0.0,2,TSB,,
13,OMEPRAZOL 20MG,2025-03-23,0.0,0.017433922005000005,2,TSB,,
13,VITAMINA C+ZINC+D3,2025-03-23,0.0,0.3007066985236372,2,TSB,,
14,AMOXICILINA 500MG,2025-03-23,0.0,0.0,2,TSB,,
14,AZITROMICINA 500MG,2025-03-23,0.0,0.0,2,TSB,,
14,CETIRIZINA 10MG,2025-03-23,0.0,0.06666666666666667,2,TSB,,
14,ENALAPRIL 10MG,2025-03-23,0.0,0.1358722675,2,TSB,,
14,LORATADINA 10MG,2025-03-23,0.0,0.0,2,TSB,,
14,LOSARTAN 50MG,2025-03-23,0.0,0.23500000000000001,2,TSB,,
14,METFORMINA 850MG,2025-03-23,0.0,0.3347719407755949,2,TSB,,
14,NAPROXENO TABX550MG,2025-03-23,0.0,0.0,2,TSB,,
14,OMEPRAZOL 20MG,2025-03-23,0.0,0.03874204890000001,2,TSB,,
14,VITAMINA C+ZINC+D3,2025-03-23,0.0,0.5199309067096752,2,TSB,,
15,AMOXICILINA 500MG,2025-03-23,0.0,0.0,2,TSB,,
15,CETIRIZINA 10MG,2025-03-23,1.0,0.0,2,TSB,,
15,IBUPROFENO TABX800,2025-03-23,0.0,0.0,2,TSB,,
15,LORATADINA 10MG,2025-03-23,0.0,0.0,2,TSB,,
15,LOSARTAN 50MG,2025-03-23,0.0,0.19414285714285712,2,TSB,,
15,METFORMINA 850MG,2025-03-23,0.0,0.6273459000000001,2,TSB,,
15,NAPROXENO TABX550MG,2025-03-23,0.0,0.0,2,TSB,,
15,VITAMINA C+ZINC+D3,2025-03-23,2.0,2.5954311331840003,2,TSB,,
1,AMOXICILINA 500MG,2025-03-30,0.0,0.0,2,TSB,,
1,AZITROMICINA 500MG,2025-03-30,0.0,0.09951889501164614,2,TSB,,
1,CETIRIZINA 10MG,2025-03-30,0.0,0.32431253637466406,2,TSB,,
1,DIMENHIDRINATO 50MG,2025-03-30,0.0,0.0008985051499572167,2,TSB,,
1,ENALAPRIL 10MG,2025-03-30,0.0,0.18688101812287086,2,TSB,,
1,IBUPROFENO TABX800,2025-03-30,0.0,0.0,2,TSB,,
1,LOPERAMIDA 2MG,2025-03-30,0.0,0.0,2,TSB,,
1,LORATADINA 10MG,2025-03-30,0.0,0.001310020508637622,2,TSB,,
1,LOSARTAN 50MG,2025-03-30,0.0,0.6834535137427163,2,TSB,,
1,METFORMINA 850MG,2025-03-30,0.0,0.30847148135829655,2,TSB,,
1,NAPROXENO TABX550MG,2025-03-30,0.0,0.060420738373686785,2,TSB,,
1,PARACETAMOL 500MG,2025-03-30,0.0,0.0035461046263065297,2,TSB,,
1,VITAMINA C+ZINC+D3,2025-03-30,0.0,1.4220185422454614,2,TSB,,
2,AZITROMICINA 500MG,2025-03-30,0.0,0.007044008890909093,2,TSB,,
2,CETIRIZINA 10MG,2025-03-30,0.0,0.10400372914111364,2,TSB,,
2,DIMENHIDRINATO 50MG,2025-03-30,0.0,0.0,2,TSB,,
2,ENALAPRIL 10MG,2025-03-30,0.0,0.30237734962960594,2,TSB,,
2,IBUPROFENO TABX800,2025-03-30,0.0,0.0004848868648937625,2,TSB,,
2,LORATADINA 10MG,2025-03-30,0.0,0.00033813919135227316,2,TSB,,
2,LOSARTAN 50MG,2025-03-30,0.0,0.17550048329594142,2,TSB,,
2,METFORMINA 850MG,2025-03-30,2.0,0.0949534632089296,2,TSB,,
2,NAPROXENO TABX550MG,2025-03-30,0.0,0.14632011429015226,2,TSB,,
2,PARACETAMOL 500MG,2025-03-30,0.0,0.0029472029756824002,2,TSB,,
2,VITAMINA C+ZINC+D3,2025-03-30,1.0,2.1231600092969893,2,TSB,,
3,AMOXICILINA 500MG,2025-03-30,0.0,0.0,2,TSB,,
3,AZITROMICINA 500MG,2025-03-30,0.0,0.0,2,TSB,,
3,CETIRIZINA 10MG,2025-03-30,2.0,0.05206690431749303,2,TSB,,
3,DIMENHIDRINATO 50MG,2025-03-30,0.0,0.0,2,TSB,,
3,ENALAPRIL 10MG,2025-03-30,1.0,0.03560603081010907,2,TSB,,
3,IBUPROFENO TABX800,2025-03-30,0.0,0.0,2,TSB,,
3,LOPERAMIDA 2MG,2025-03-30,0.0,0.0,2,TSB,,
3,LORATADINA 10MG,2025-03-30,0.0,0.0,2,TSB,,
3,LOSARTAN 50MG,2025-03-30,1.0,0.10138869349477965,2,TSB,,
3,METFORMINA 850MG,2025-03-30,0.0,0.17219689961950427,2,TSB,,
3,NAPROXENO TABX550MG,2025-03-30,0.0,0.0,2,TSB,,
3,PARACETAMOL 500MG,2025-03-30,0.0,0.002671932464067211,2,TSB,,
3,VITAMINA C+ZINC+D3,2025-03-30,3.0,1.3717367796380948,2,TSB,,
4,AMOXICILINA 500MG,2025-03-30,0.0,0.005317762871791502,2,TSB,,
4,AZITROMICINA 500MG,2025-03-30,0.0,0.0,2,TSB,,
4,CETIRIZINA 10MG,2025-03-30,0.0,0.07509689241410925,2,TSB,,
4,DIMENHIDRINATO 50MG,2025-03-30,0.0,0.00043475038888149376,2,TSB,,
4,ENALAPRIL 10MG,2025-03-30,0.0,0.10949850994764443,2,TSB,,
4,IBUPROFENO TABX800,2025-03-30,0.0,0.0,2,TSB,,
4,LOPERAMIDA 2MG,2025-03-30,0.0,0.0,2,TSB,,
4,LORATADINA 10MG,2025-03-30,0.0,0.0,2,TSB,,
4,LOSARTAN 50MG,2025-03-30,1.0,0.139044021239411,2,TSB,,
4,METFORMINA 850MG,2025-03-30,0.0,0.05753468509324143,2,TSB,,
4,NAPROXENO TABX550MG,2025-03-30,0.0,0.0,2,TSB,,
4,PARACETAMOL 500MG,2025-03-30,0.0,0.002801743162440171,2,TSB,,
4,VITAMINA C+ZINC+D3,2025-03-30,1.0,1.2705360559079355,2,TSB,,
5,AMOXICILINA 500MG,2025-03-30,0.0,0.009185225498025118,2,TSB,,
5,AZITROMICINA 500MG,2025-03-30,0.0,0.12069405885116304,2,TSB,,
5,CETIRIZINA 10MG,2025-03-30,0.0,0.03872284531310966,2,TSB,,
5,DIMENHIDRINATO 50MG,2025-03-30,0.0,0.0007042956299880199,2,TSB,,
5,ENALAPRIL 10MG,2025-03-30,1.0,0.23742565869536494,2,TSB,,
5,IBUPROFENO TABX800,2025-03-30,0.0,0.0,2,TSB,,
5,LORATADINA 10MG,2025-03-30,0.0,0.0,2,TSB,,
5,LOSARTAN 50MG,2025-03-30,2.0,0.47137460016828286,2,TSB,,
5,METFORMINA 850MG,2025-03-30,0.0,0.08997137800172722,2,TSB,,
5,NAPROXENO TABX550MG,2025-03-30,0.0,0.12802823928096435,2,TSB,,
5,OMEPRAZOL 20MG,2025-03-30,0.0,0.07060738412025004,2,TSB,,
5,PARACETAMOL 500MG,2025-03-30,0.0,0.011967381954003417,2,TSB,,
5,VITAMINA C+ZINC+D3,2025-03-30,3.0,2.0118652453727757,2,TSB,,
6,AMOXICILINA 500MG,2025-03-30,0.0,0.008973724846148164,2,TSB,,
6,AZITROMICINA 500MG,2025-03-30,0.0,0.001310020508637622,2,TSB,,
6,CETIRIZINA 10MG,2025-03-30,0.0,0.0,2,TSB,,
6,DIMENHIDRINATO 50MG,2025-03-30,0.0,0.0,2,TSB,,
6,ENALAPRIL 10MG,2025-03-30,0.0,0.0741230007035384,2,TSB,,
6,IBUPROFENO TABX800,2025-03-30,0.0,0.0,2,TSB,,
6,LOPERAMIDA 2MG,2025-03-30,0.0,0.0,2,TSB,,
6,LORATADINA 10MG,2025-03-30,0.0,0.0,2,TSB,,
6,LOSARTAN 50MG,2025-03-30,0.0,0.1140216249702683,2,TSB,,
6,METFORMINA 850MG,2025-03-30,0.0,0.32202889649936906,2,TSB,,
6,NAPROXENO TABX550MG,2025-03-30,0.0,0.0,2,TSB,,
6,OMEPRAZOL 20MG,2025-03-30,0.0,0.055590605665555244,2,TSB,,
6,PARACETAMOL 500MG,2025-03-30,0.0,0.00036812680052286553,2,TSB,,
6,VITAMINA C+ZINC+D3,2025-03-30,0.0,1.7504295056182713,2,TSB,,
7,AMOXICILINA 500MG,2025-03-30,0.0,0.0,2,TSB,,
7,AZITROMICINA 500MG,2025-03-30,0.0,0.00039766784007099686,2,TSB,,
7,CETIRIZINA 10MG,2025-03-30,0.0,0.0,2,TSB,,
7,DIMENHIDRINATO 50MG,2025-03-30,0.0,0.0,2,TSB,,
7,ENALAPRIL 10MG,2025-03-30,0.0,0.20181057105093503,2,TSB,,
7,IBUPROFENO TABX800,2025-03-30,0.0,0.0,2,TSB,,
7,LORATADINA 10MG,2025-03-30,0.0,0.0,2,TSB,,
7,LOSARTAN 50MG,2025-03-30,0.0,0.06661700194548228,2,TSB,,
7,METFORMINA 850MG,2025-03-30,0.0,0.015156359368355543,2,TSB,,
7,NAPROXENO TABX550MG,2025-03-30,0.0,0.007044008890909093,2,TSB,,
7,PARACETAMOL 500MG,2025-03-30,0.0,0.0014061719081919107,2,TSB,,
7,VITAMINA C+ZINC+D3,2025-03-30,0.0,0.7759232243018249,2,TSB,,
8,AMOXICILINA 500MG,2025-03-30,0.0,0.0,2,TSB,,
8,AZITROMICINA 500MG,2025-03-30,0.0,0.0,2,TSB,,
8,CETIRIZINA 10MG,2025-03-30,0.0,0.0,2,TSB,,
8,DIMENHIDRINATO 50MG,2025-03-30,0.0,0.0,2,TSB,,
8,ENALAPRIL 10MG,2025-03-30,0.0,0.0014537434250760032,2,TSB,,
8,IBUPROFENO TABX800,2025-03-30,0.0,0.0,2,TSB,,
8,LOPERAMIDA 2MG,2025-03-30,0.0,0.0,2,TSB,,
8,LORATADINA 10MG,2025-03-30,0.0,0.004624489993659952,2,TSB,,
8,LOSARTAN 50MG,2025-03-30,0.0,0.15966792806400174,2,TSB,,
8,METFORMINA 850MG,2025-03-30,0.0,0.002494143941986479,2,TSB,,
8,NAPROXENO TABX550MG,2025-03-30,0.0,0.0,2,TSB,,
8,OMEPRAZOL 20MG,2025-03-30,0.0,0.0,2,TSB,,
8,PARACETAMOL 500MG,2025-03-30,0.0,0.00036812680052286553,2,TSB,,
8,VITAMINA C+ZINC+D3,2025-03-30,1.0,0.32422507910394316,2,TSB,,
9,AMOXICILINA 500MG,2025-03-30,0.0,0.06543837004332374,2,TSB,,
9,AZITROMICINA 500MG,2025-03-30,0.0,0.0,2,TSB,,
9,CETIRIZINA 10MG,2025-03-30,0.0,0.05765401191498658,2,TSB,,
9,DIMENHIDRINATO 50MG,2025-03-30,0.0,0.0,2,TSB,,
9,ENALAPRIL 10MG,2025-03-30,0.0,0.2451865838708307,2,TSB,,
9,IBUPROFENO TABX800,2025-03-30,0.0,0.0,2,TSB,,
