sucursal,producto,semana,y_real,y_pred,Modelo,error,error_absoluto
10,AZITROMICINA 500MG,2026-04-19,0.0,0.06014820517755748,Croston,-0.06014820517755748,0.06014820517755748
10,DIMENHIDRINATO 50MG,2026-04-19,0.0,0.011764705882352941,Croston,-0.011764705882352941,0.011764705882352941
10,ENALAPRIL 10MG,2026-04-19,0.0,0.38512565637459123,Croston,-0.38512565637459123,0.38512565637459123
10,IBUPROFENO TABX800,2026-04-19,0.0,0.0,Croston,0.0,0.0
10,LOPERAMIDA 2MG,2026-04-19,0.0,0.0,Croston,0.0,0.0
10,PARACETAMOL 500MG,2026-04-19,0.0,0.09087080044282851,Croston,-0.09087080044282851,0.09087080044282851
10,VITAMINA C+ZINC+D3,2026-04-19,1.0,1.4832878630339998,Croston,-0.48328786303399984,0.48328786303399984
11,AMOXICILINA 500MG,2026-04-19,0.0,0.0,Croston,0.0,0.0
11,AZITROMICINA 500MG,2026-04-19,0.0,0.010101010101010102,Croston,-0.010101010101010102,0.010101010101010102
11,DIMENHIDRINATO 50MG,2026-04-19,0.0,0.03286384976525822,Croston,-0.03286384976525822,0.03286384976525822
11,ENALAPRIL 10MG,2026-04-19,1.0,0.11301498669135512,Croston,0.8869850133086449,0.8869850133086449
11,IBUPROFENO TABX800,2026-04-19,0.0,0.02564102564102564,Croston,-0.02564102564102564,0.02564102564102564
11,LOPERAMIDA 2MG,2026-04-19,0.0,0.0,Croston,0.0,0.0
11,METFORMINA 850MG,2026-04-19,0.0,0.14987383624815104,Croston,-0.14987383624815104,0.14987383624815104
11,PARACETAMOL 500MG,2026-04-19,0.0,0.01020408163265306,Croston,-0.01020408163265306,0.01020408163265306
11,VITAMINA C+ZINC+D3,2026-04-19,1.0,0.8389485235105426,Croston,0.1610514764894574,0.1610514764894574
12,AMOXICILINA 500MG,2026-04-19,0.0,0.012345679012345678,Croston,-0.012345679012345678,0.012345679012345678
12,AZITROMICINA 500MG,2026-04-19,0.0,0.047892720306513405,Croston,-0.047892720306513405,0.047892720306513405
12,DIMENHIDRINATO 50MG,2026-04-19,0.0,0.01818181818181818,Croston,-0.01818181818181818,0.01818181818181818
12,ENALAPRIL 10MG,2026-04-19,0.0,0.3034579406203608,Croston,-0.3034579406203608,0.3034579406203608
12,IBUPROFENO TABX800,2026-04-19,0.0,0.0,Croston,0.0,0.0
12,METFORMINA 850MG,2026-04-19,1.0,0.1010432817386277,Croston,0.8989567182613722,0.8989567182613722
12,PARACETAMOL 500MG,2026-04-19,0.0,0.3333333333333333,Croston,-0.3333333333333333,0.3333333333333333
12,VITAMINA C+ZINC+D3,2026-04-19,0.0,0.8796748961557879,Croston,-0.8796748961557879,0.8796748961557879
13,AMOXICILINA 500MG,2026-04-19,0.0,0.0,Croston,0.0,0.0
13,AZITROMICINA 500MG,2026-04-19,0.0,0.029411764705882353,Croston,-0.029411764705882353,0.029411764705882353
13,DIMENHIDRINATO 50MG,2026-04-19,0.0,0.01694915254237288,Croston,-0.01694915254237288,0.01694915254237288
13,ENALAPRIL 10MG,2026-04-19,1.0,0.07374944540417054,Croston,0.9262505545958295,0.9262505545958295
13,IBUPROFENO TABX800,2026-04-19,0.0,0.0,Croston,0.0,0.0
13,METFORMINA 850MG,2026-04-19,0.0,0.20833333333333334,Croston,-0.20833333333333334,0.20833333333333334
13,PARACETAMOL 500MG,2026-04-19,0.0,0.0,Croston,0.0,0.0
13,VITAMINA C+ZINC+D3,2026-04-19,1.0,0.418048507739731,Croston,0.581951492260269,0.581951492260269
14,AZITROMICINA 500MG,2026-04-19,0.0,0.0,Croston,0.0,0.0
14,DIMENHIDRINATO 50MG,2026-04-19,0.0,0.0,Croston,0.0,0.0
14,ENALAPRIL 10MG,2026-04-19,0.0,0.07401530044290754,Croston,-0.07401530044290754,0.07401530044290754
14,IBUPROFENO TABX800,2026-04-19,0.0,0.0,Croston,0.0,0.0
14,METFORMINA 850MG,2026-04-19,0.0,0.33807200463007836,Croston,-0.33807200463007836,0.33807200463007836
14,PARACETAMOL 500MG,2026-04-19,0.0,0.0,Croston,0.0,0.0
14,VITAMINA C+ZINC+D3,2026-04-19,1.0,1.5179123242255548,Croston,-0.5179123242255548,0.5179123242255548
15,AMOXICILINA 500MG,2026-04-19,0.0,0.0,Croston,0.0,0.0
15,AZITROMICINA 500MG,2026-04-19,0.0,0.05263157894736842,Croston,-0.05263157894736842,0.05263157894736842
15,DIMENHIDRINATO 50MG,2026-04-19,0.0,0.2,Croston,-0.2,0.2
15,ENALAPRIL 10MG,2026-04-19,0.0,0.13440652101730893,Croston,-0.13440652101730893,0.13440652101730893
15,IBUPROFENO TABX800,2026-04-19,0.0,0.043103448275862065,Croston,-0.043103448275862065,0.043103448275862065
15,METFORMINA 850MG,2026-04-19,0.0,0.3667840375586854,Croston,-0.3667840375586854,0.3667840375586854
15,PARACETAMOL 500MG,2026-04-19,0.0,0.0,Croston,0.0,0.0
15,VITAMINA C+ZINC+D3,2026-04-19,0.0,0.7480984833233413,Croston,-0.7480984833233413,0.7480984833233413
16,AMOXICILINA 500MG,2026-04-19,0.0,0.0,Croston,0.0,0.0
16,AZITROMICINA 500MG,2026-04-19,0.0,0.02857142857142857,Croston,-0.02857142857142857,0.02857142857142857
16,DIMENHIDRINATO 50MG,2026-04-19,0.0,0.2,Croston,-0.2,0.2
16,ENALAPRIL 10MG,2026-04-19,1.0,0.2,Croston,0.8,0.8
16,IBUPROFENO TABX800,2026-04-19,0.0,0.0,Croston,0.0,0.0
16,LOPERAMIDA 2MG,2026-04-19,0.0,0.0,Croston,0.0,0.0
16,METFORMINA 850MG,2026-04-19,0.0,0.04032258064516129,Croston,-0.04032258064516129,0.04032258064516129
16,PARACETAMOL 500MG,2026-04-19,0.0,0.0,Croston,0.0,0.0
16,VITAMINA C+ZINC+D3,2026-04-19,1.0,0.7339149719771596,Croston,0.2660850280228404,0.2660850280228404
17,AZITROMICINA 500MG,2026-04-19,0.0,0.0,Croston,0.0,0.0
17,ENALAPRIL 10MG,2026-04-19,0.0,0.0,Croston,0.0,0.0
17,IBUPROFENO TABX800,2026-04-19,0.0,0.0,Croston,0.0,0.0
17,LOPERAMIDA 2MG,2026-04-19,0.0,0.0,Croston,0.0,0.0
17,PARACETAMOL 500MG,2026-04-19,0.0,0.0,Croston,0.0,0.0
17,VITAMINA C+ZINC+D3,2026-04-19,0.0,2.0288640000000004,Croston,-2.0288640000000004,2.0288640000000004
18,AZITROMICINA 500MG,2026-04-19,0.0,0.0,Croston,0.0,0.0
18,DIMENHIDRINATO 50MG,2026-04-19,0.0,0.0,Croston,0.0,0.0
18,ENALAPRIL 10MG,2026-04-19,0.0,0.3333333333333333,Croston,-0.3333333333333333,0.3333333333333333
18,LOPERAMIDA 2MG,2026-04-19,0.0,0.0,Croston,0.0,0.0
1,AMOXICILINA 500MG,2026-04-26,0.0,0.027182866556836903,Croston,-0.027182866556836903,0.027182866556836903
1,AZITROMICINA 500MG,2026-04-26,0.0,0.15778050214543948,Croston,-0.15778050214543948,0.15778050214543948
1,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.08256880733944955,Croston,-0.08256880733944955,0.08256880733944955
1,ENALAPRIL 10MG,2026-04-26,0.0,0.2978108037729091,Croston,-0.2978108037729091,0.2978108037729091
1,IBUPROFENO TABX800,2026-04-26,0.0,0.0,Croston,0.0,0.0
1,LOPERAMIDA 2MG,2026-04-26,0.0,0.01020408163265306,Croston,-0.01020408163265306,0.01020408163265306
1,METFORMINA 850MG,2026-04-26,0.0,0.17820872113606753,Croston,-0.17820872113606753,0.17820872113606753
1,PARACETAMOL 500MG,2026-04-26,0.0,0.08453669377617735,Croston,-0.08453669377617735,0.08453669377617735
1,VITAMINA C+ZINC+D3,2026-04-26,1.0,1.3801044211666762,Croston,-0.3801044211666762,0.3801044211666762
2,AMOXICILINA 500MG,2026-04-26,0.0,0.45,Croston,-0.45,0.45
2,AZITROMICINA 500MG,2026-04-26,0.0,0.01818181818181818,Croston,-0.01818181818181818,0.01818181818181818
2,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
2,ENALAPRIL 10MG,2026-04-26,0.0,0.22843028812596405,Croston,-0.22843028812596405,0.22843028812596405
2,IBUPROFENO TABX800,2026-04-26,0.0,0.05,Croston,-0.05,0.05
2,LOPERAMIDA 2MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
2,METFORMINA 850MG,2026-04-26,0.0,0.10674137732109526,Croston,-0.10674137732109526,0.10674137732109526
2,PARACETAMOL 500MG,2026-04-26,0.0,0.07091606874687136,Croston,-0.07091606874687136,0.07091606874687136
2,VITAMINA C+ZINC+D3,2026-04-26,1.0,1.0509881454875272,Croston,-0.05098814548752717,0.05098814548752717
3,AZITROMICINA 500MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
3,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.013089005235602092,Croston,-0.013089005235602092,0.013089005235602092
3,ENALAPRIL 10MG,2026-04-26,0.0,0.33160738473071055,Croston,-0.33160738473071055,0.33160738473071055
3,IBUPROFENO TABX800,2026-04-26,0.0,0.0,Croston,0.0,0.0
3,LOPERAMIDA 2MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
3,METFORMINA 850MG,2026-04-26,0.0,0.40695411173225143,Croston,-0.40695411173225143,0.40695411173225143
3,PARACETAMOL 500MG,2026-04-26,0.0,0.051402253474792325,Croston,-0.051402253474792325,0.051402253474792325
3,VITAMINA C+ZINC+D3,2026-04-26,0.0,2.8159165784339297,Croston,-2.8159165784339297,2.8159165784339297
4,AMOXICILINA 500MG,2026-04-26,0.0,0.06666666666666667,Croston,-0.06666666666666667,0.06666666666666667
4,AZITROMICINA 500MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
4,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.03787878787878787,Croston,-0.03787878787878787,0.03787878787878787
4,ENALAPRIL 10MG,2026-04-26,0.0,0.30199544194451944,Croston,-0.30199544194451944,0.30199544194451944
4,IBUPROFENO TABX800,2026-04-26,0.0,0.0,Croston,0.0,0.0
4,LOPERAMIDA 2MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
4,METFORMINA 850MG,2026-04-26,0.0,0.08187297985848394,Croston,-0.08187297985848394,0.08187297985848394
4,VITAMINA C+ZINC+D3,2026-04-26,1.0,1.4040433514764068,Croston,-0.4040433514764068,0.4040433514764068
5,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.082,Croston,-0.082,0.082
5,ENALAPRIL 10MG,2026-04-26,0.0,0.46522749564841215,Croston,-0.46522749564841215,0.46522749564841215
5,IBUPROFENO TABX800,2026-04-26,0.0,0.0,Croston,0.0,0.0
5,LOPERAMIDA 2MG,2026-04-26,0.0,0.07692307692307693,Croston,-0.07692307692307693,0.07692307692307693
5,METFORMINA 850MG,2026-04-26,1.0,0.21274371334787118,Croston,0.7872562866521289,0.7872562866521289
5,PARACETAMOL 500MG,2026-04-26,0.0,0.12759480590365063,Croston,-0.12759480590365063,0.12759480590365063
5,VITAMINA C+ZINC+D3,2026-04-26,2.0,1.508499567737804,Croston,0.4915004322621961,0.4915004322621961
6,AMOXICILINA 500MG,2026-04-26,0.0,0.125,Croston,-0.125,0.125
6,AZITROMICINA 500MG,2026-04-26,0.0,1.0,Croston,-1.0,1.0
6,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
6,ENALAPRIL 10MG,2026-04-26,0.0,0.2933919552647952,Croston,-0.2933919552647952,0.2933919552647952
6,IBUPROFENO TABX800,2026-04-26,0.0,0.0,Croston,0.0,0.0
6,LOPERAMIDA 2MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
6,METFORMINA 850MG,2026-04-26,0.0,0.3296756985663695,Croston,-0.3296756985663695,0.3296756985663695
6,VITAMINA C+ZINC+D3,2026-04-26,0.0,1.3495753593653412,Croston,-1.3495753593653412,1.3495753593653412
7,AMOXICILINA 500MG,2026-04-26,0.0,0.015625,Croston,-0.015625,0.015625
7,AZITROMICINA 500MG,2026-04-26,0.0,0.0625,Croston,-0.0625,0.0625
7,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
7,ENALAPRIL 10MG,2026-04-26,0.0,0.121845199740647,Croston,-0.121845199740647,0.121845199740647
7,IBUPROFENO TABX800,2026-04-26,0.0,0.0,Croston,0.0,0.0
7,METFORMINA 850MG,2026-04-26,0.0,0.06965185218205322,Croston,-0.06965185218205322,0.06965185218205322
7,PARACETAMOL 500MG,2026-04-26,0.0,0.06756756756756756,Croston,-0.06756756756756756,0.06756756756756756
7,VITAMINA C+ZINC+D3,2026-04-26,0.0,0.4458013115366849,Croston,-0.4458013115366849,0.4458013115366849
8,AMOXICILINA 500MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
8,AZITROMICINA 500MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
8,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
8,ENALAPRIL 10MG,2026-04-26,0.0,0.045695819380876475,Croston,-0.045695819380876475,0.045695819380876475
8,IBUPROFENO TABX800,2026-04-26,0.0,0.0,Croston,0.0,0.0
8,LOPERAMIDA 2MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
8,METFORMINA 850MG,2026-04-26,0.0,0.06470386853817187,Croston,-0.06470386853817187,0.06470386853817187
8,PARACETAMOL 500MG,2026-04-26,0.0,0.07142857142857142,Croston,-0.07142857142857142,0.07142857142857142
8,VITAMINA C+ZINC+D3,2026-04-26,0.0,0.21380718968906287,Croston,-0.21380718968906287,0.21380718968906287
9,AMOXICILINA 500MG,2026-04-26,0.0,0.09183673469387754,Croston,-0.09183673469387754,0.09183673469387754
9,AZITROMICINA 500MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
9,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
9,ENALAPRIL 10MG,2026-04-26,0.0,0.10785544777299513,Croston,-0.10785544777299513,0.10785544777299513
9,LOPERAMIDA 2MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
9,METFORMINA 850MG,2026-04-26,0.0,0.1397376765789923,Croston,-0.1397376765789923,0.1397376765789923
9,PARACETAMOL 500MG,2026-04-26,0.0,0.0648004147226542,Croston,-0.0648004147226542,0.0648004147226542
9,VITAMINA C+ZINC+D3,2026-04-26,0.0,0.4780685595689031,Croston,-0.4780685595689031,0.4780685595689031
10,AMOXICILINA 500MG,2026-04-26,0.0,0.04761904761904761,Croston,-0.04761904761904761,0.04761904761904761
10,AZITROMICINA 500MG,2026-04-26,0.0,0.06014820517755748,Croston,-0.06014820517755748,0.06014820517755748
10,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.011764705882352941,Croston,-0.011764705882352941,0.011764705882352941
10,ENALAPRIL 10MG,2026-04-26,0.0,0.38512565637459123,Croston,-0.38512565637459123,0.38512565637459123
10,IBUPROFENO TABX800,2026-04-26,0.0,0.0,Croston,0.0,0.0
10,LOPERAMIDA 2MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
10,PARACETAMOL 500MG,2026-04-26,0.0,0.09087080044282851,Croston,-0.09087080044282851,0.09087080044282851
10,VITAMINA C+ZINC+D3,2026-04-26,0.0,1.4148110326264125,Croston,-1.4148110326264125,1.4148110326264125
11,AMOXICILINA 500MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
11,AZITROMICINA 500MG,2026-04-26,0.0,0.010101010101010102,Croston,-0.010101010101010102,0.010101010101010102
11,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.03286384976525822,Croston,-0.03286384976525822,0.03286384976525822
11,ENALAPRIL 10MG,2026-04-26,0.0,0.07530853605989593,Croston,-0.07530853605989593,0.07530853605989593
11,IBUPROFENO TABX800,2026-04-26,0.0,0.02564102564102564,Croston,-0.02564102564102564,0.02564102564102564
11,LOPERAMIDA 2MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
11,METFORMINA 850MG,2026-04-26,0.0,0.14987383624815104,Croston,-0.14987383624815104,0.14987383624815104
11,PARACETAMOL 500MG,2026-04-26,0.0,0.01020408163265306,Croston,-0.01020408163265306,0.01020408163265306
11,VITAMINA C+ZINC+D3,2026-04-26,1.0,0.7579213795707871,Croston,0.2420786204292129,0.2420786204292129
12,AMOXICILINA 500MG,2026-04-26,0.0,0.012345679012345678,Croston,-0.012345679012345678,0.012345679012345678
12,AZITROMICINA 500MG,2026-04-26,0.0,0.047892720306513405,Croston,-0.047892720306513405,0.047892720306513405
12,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.01818181818181818,Croston,-0.01818181818181818,0.01818181818181818
12,ENALAPRIL 10MG,2026-04-26,0.0,0.3034579406203608,Croston,-0.3034579406203608,0.3034579406203608
12,IBUPROFENO TABX800,2026-04-26,0.0,0.0,Croston,0.0,0.0
12,METFORMINA 850MG,2026-04-26,0.0,0.08494883789255268,Croston,-0.08494883789255268,0.08494883789255268
12,PARACETAMOL 500MG,2026-04-26,0.0,0.3333333333333333,Croston,-0.3333333333333333,0.3333333333333333
12,VITAMINA C+ZINC+D3,2026-04-26,2.0,0.8796748961557879,Croston,1.1203251038442121,1.1203251038442121
13,AMOXICILINA 500MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
13,AZITROMICINA 500MG,2026-04-26,0.0,0.029411764705882353,Croston,-0.029411764705882353,0.029411764705882353
13,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.01694915254237288,Croston,-0.01694915254237288,0.01694915254237288
13,ENALAPRIL 10MG,2026-04-26,0.0,0.07664280479801125,Croston,-0.07664280479801125,0.07664280479801125
13,IBUPROFENO TABX800,2026-04-26,0.0,0.0,Croston,0.0,0.0
13,METFORMINA 850MG,2026-04-26,0.0,0.20833333333333334,Croston,-0.20833333333333334,0.20833333333333334
13,PARACETAMOL 500MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
13,VITAMINA C+ZINC+D3,2026-04-26,0.0,0.3824319276458584,Croston,-0.3824319276458584,0.3824319276458584
14,AZITROMICINA 500MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
14,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
14,ENALAPRIL 10MG,2026-04-26,1.0,0.07401530044290754,Croston,0.9259846995570925,0.9259846995570925
14,IBUPROFENO TABX800,2026-04-26,0.0,0.0,Croston,0.0,0.0
14,METFORMINA 850MG,2026-04-26,0.0,0.33807200463007836,Croston,-0.33807200463007836,0.33807200463007836
14,PARACETAMOL 500MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
14,VITAMINA C+ZINC+D3,2026-04-26,0.0,1.4597799200825377,Croston,-1.4597799200825377,1.4597799200825377
15,AMOXICILINA 500MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
15,AZITROMICINA 500MG,2026-04-26,0.0,0.05263157894736842,Croston,-0.05263157894736842,0.05263157894736842
15,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.2,Croston,-0.2,0.2
15,ENALAPRIL 10MG,2026-04-26,0.0,0.13440652101730893,Croston,-0.13440652101730893,0.13440652101730893
15,IBUPROFENO TABX800,2026-04-26,0.0,0.043103448275862065,Croston,-0.043103448275862065,0.043103448275862065
15,METFORMINA 850MG,2026-04-26,0.0,0.3667840375586854,Croston,-0.3667840375586854,0.3667840375586854
15,PARACETAMOL 500MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
15,VITAMINA C+ZINC+D3,2026-04-26,3.0,0.7480984833233413,Croston,2.251901516676659,2.251901516676659
16,AMOXICILINA 500MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
16,AZITROMICINA 500MG,2026-04-26,0.0,0.02857142857142857,Croston,-0.02857142857142857,0.02857142857142857
16,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.2,Croston,-0.2,0.2
16,ENALAPRIL 10MG,2026-04-26,0.0,0.1724137931034483,Croston,-0.1724137931034483,0.1724137931034483
16,IBUPROFENO TABX800,2026-04-26,0.0,0.0,Croston,0.0,0.0
16,LOPERAMIDA 2MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
16,METFORMINA 850MG,2026-04-26,2.0,0.04032258064516129,Croston,1.9596774193548387,1.9596774193548387
16,PARACETAMOL 500MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
16,VITAMINA C+ZINC+D3,2026-04-26,1.0,0.6797068235200779,Croston,0.32029317647992206,0.32029317647992206
17,AZITROMICINA 500MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
17,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
17,ENALAPRIL 10MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
17,IBUPROFENO TABX800,2026-04-26,0.0,0.0,Croston,0.0,0.0
17,LOPERAMIDA 2MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
17,PARACETAMOL 500MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
17,VITAMINA C+ZINC+D3,2026-04-26,0.0,2.0288640000000004,Croston,-2.0288640000000004,2.0288640000000004
18,AZITROMICINA 500MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
18,DIMENHIDRINATO 50MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
18,ENALAPRIL 10MG,2026-04-26,0.0,0.3333333333333333,Croston,-0.3333333333333333,0.3333333333333333
18,LOPERAMIDA 2MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
19,AZITROMICINA 500MG,2026-04-26,0.0,0.0,Croston,0.0,0.0
19,VITAMINA C+ZINC+D3,2026-04-26,0.0,0.6666666666666667,Croston,-0.6666666666666667,0.6666666666666667
1,AMOXICILINA 500MG,2026-05-03,0.0,0.027182866556836903,Croston,-0.027182866556836903,0.027182866556836903
1,DIMENHIDRINATO 50MG,2026-05-03,0.0,0.08256880733944955,Croston,-0.08256880733944955,0.08256880733944955
1,ENALAPRIL 10MG,2026-05-03,0.0,0.2978108037729091,Croston,-0.2978108037729091,0.2978108037729091
1,IBUPROFENO TABX800,2026-05-03,0.0,0.0,Croston,0.0,0.0
1,LOPERAMIDA 2MG,2026-05-03,0.0,0.01020408163265306,Croston,-0.01020408163265306,0.01020408163265306
1,METFORMINA 850MG,2026-05-03,0.0,0.17820872113606753,Croston,-0.17820872113606753,0.17820872113606753
1,PARACETAMOL 500MG,2026-05-03,0.0,0.08453669377617735,Croston,-0.08453669377617735,0.08453669377617735
1,VITAMINA C+ZINC+D3,2026-05-03,1.0,1.1321254611025453,Croston,-0.1321254611025453,0.1321254611025453
2,AMOXICILINA 500MG,2026-05-03,0.0,0.45,Croston,-0.45,0.45
2,AZITROMICINA 500MG,2026-05-03,0.0,0.01818181818181818,Croston,-0.01818181818181818,0.01818181818181818
2,DIMENHIDRINATO 50MG,2026-05-03,0.0,0.0,Croston,0.0,0.0
2,ENALAPRIL 10MG,2026-05-03,0.0,0.22843028812596405,Croston,-0.22843028812596405,0.22843028812596405
2,IBUPROFENO TABX800,2026-05-03,0.0,0.05,Croston,-0.05,0.05
2,LOPERAMIDA 2MG,2026-05-03,0.0,0.0,Croston,0.0,0.0
2,METFORMINA 850MG,2026-05-03,0.0,0.10674137732109526,Croston,-0.10674137732109526,0.10674137732109526
2,PARACETAMOL 500MG,2026-05-03,0.0,0.07091606874687136,Croston,-0.07091606874687136,0.07091606874687136
2,VITAMINA C+ZINC+D3,2026-05-03,1.0,1.0444927112578364,Croston,-0.04449271125783638,0.04449271125783638
3,AZITROMICINA 500MG,2026-05-03,0.0,0.0,Croston,0.0,0.0
3,DIMENHIDRINATO 50MG,2026-05-03,0.0,0.013089005235602092,Croston,-0.013089005235602092,0.013089005235602092
3,ENALAPRIL 10MG,2026-05-03,1.0,0.33160738473071055,Croston,0.6683926152692894,0.6683926152692894
3,IBUPROFENO TABX800,2026-05-03,0.0,0.0,Croston,0.0,0.0
3,LOPERAMIDA 2MG,2026-05-03,0.0,0.0,Croston,0.0,0.0
3,METFORMINA 850MG,2026-05-03,0.0,0.40695411173225143,Croston,-0.40695411173225143,0.40695411173225143
3,PARACETAMOL 500MG,2026-05-03,0.0,0.051402253474792325,Croston,-0.051402253474792325,0.051402253474792325
3,VITAMINA C+ZINC+D3,2026-05-03,1.0,2.8159165784339297,Croston,-1.8159165784339297,1.8159165784339297
4,AMOXICILINA 500MG,2026-05-03,0.0,0.06666666666666667,Croston,-0.06666666666666667,0.06666666666666667
4,AZITROMICINA 500MG,2026-05-03,0.0,0.0,Croston,0.0,0.0
4,DIMENHIDRINATO 50MG,2026-05-03,0.0,0.03787878787878787,Croston,-0.03787878787878787,0.03787878787878787
4,ENALAPRIL 10MG,2026-05-03,0.0,0.30199544194451944,Croston,-0.30199544194451944,0.30199544194451944
4,IBUPROFENO TABX800,2026-05-03,0.0,0.0,Croston,0.0,0.0
4,LOPERAMIDA 2MG,2026-05-03,0.0,0.0,Croston,0.0,0.0
4,METFORMINA 850MG,2026-05-03,0.0,0.08187297985848394,Croston,-0.08187297985848394,0.08187297985848394
4,VITAMINA C+ZINC+D3,2026-05-03,0.0,1.3411854508098728,Croston,-1.3411854508098728,1.3411854508098728
5,DIMENHIDRINATO 50MG,2026-05-03,0.0,0.082,Croston,-0.082,0.082
5,ENALAPRIL 10MG,2026-05-03,2.0,0.46522749564841215,Croston,1.5347725043515879,1.5347725043515879
5,IBUPROFENO TABX800,2026-05-03,0.0,0.0,Croston,0.0,0.0
5,LOPERAMIDA 2MG,2026-05-03,0.0,0.07692307692307693,Croston,-0.07692307692307693,0.07692307692307693
5,METFORMINA 850MG,2026-05-03,1.0,0.14405179885848562,Croston,0.8559482011415144,0.8559482011415144
5,PARACETAMOL 500MG,2026-05-03,0.0,0.12759480590365063,Croston,-0.12759480590365063,0.12759480590365063
5,VITAMINA C+ZINC+D3,2026-05-03,0.0,1.5871979722221632,Croston,-1.5871979722221632,1.5871979722221632
6,AMOXICILINA 500MG,2026-05-03,0.0,0.125,Croston,-0.125,0.125
6,AZITROMICINA 500MG,2026-05-03,0.0,1.0,Croston,-1.0,1.0
6,DIMENHIDRINATO 50MG,2026-05-03,0.0,0.0,Croston,0.0,0.0
6,ENALAPRIL 10MG,2026-05-03,0.0,0.2933919552647952,Croston,-0.2933919552647952,0.2933919552647952
6,IBUPROFENO TABX800,2026-05-03,0.0,0.0,Croston,0.0,0.0
6,LOPERAMIDA 2MG,2026-05-03,0.0,0.0,Croston,0.0,0.0
6,METFORMINA 850MG,2026-05-03,0.0,0.3296756985663695,Croston,-0.3296756985663695,0.3296756985663695
6,VITAMINA C+ZINC+D3,2026-05-03,4.0,1.3495753593653412,Croston,2.6504246406346588,2.6504246406346588
7,AMOXICILINA 500MG,2026-05-03,0.0,0.015625,Croston,-0.015625,0.015625
7,AZITROMICINA 500MG,2026-05-03,0.0,0.0625,Croston,-0.0625,0.0625
7,DIMENHIDRINATO 50MG,2026-05-03,0.0,0.0,Croston,0.0,0.0
7,ENALAPRIL 10MG,2026-05-03,0.0,0.121845199740647,Croston,-0.121845199740647,0.121845199740647
7,IBUPROFENO TABX800,2026-05-03,0.0,0.0,Croston,0.0,0.0
7,METFORMINA 850MG,2026-05-03,0.0,0.06965185218205322,Croston,-0.06965185218205322,0.06965185218205322
7,PARACETAMOL 500MG,2026-05-03,0.0,0.06756756756756756,Croston,-0.06756756756756756,0.06756756756756756
7,VITAMINA C+ZINC+D3,2026-05-03,2.0,0.4458013115366849,Croston,1.5541986884633152,1.5541986884633152
8,AMOXICILINA 500MG,2026-05-03,0.0,0.0,Croston,0.0,0.0
8,AZITROMICINA 500MG,2026-05-03,0.0,0.0,Croston,0.0,0.0
8,DIMENHIDRINATO 50MG,2026-05-03,0.0,0.0,Croston,0.0,0.0
