sucursal,producto,semana,Modelo,y_real,y_pred
12,AMOXICILINA 500MG,2026-04-19,Cero,0.0,0.0
12,AMOXICILINA 500MG,2026-04-26,Cero,0.0,0.0
12,AMOXICILINA 500MG,2026-05-03,Cero,0.0,0.0
12,AMOXICILINA 500MG,2026-05-10,Cero,0.0,0.0
12,AMOXICILINA 500MG,2026-05-17,Cero,0.0,0.0
12,AMOXICILINA 500MG,2026-05-24,Cero,0.0,0.0
12,AMOXICILINA 500MG,2026-05-31,Cero,0.0,0.0
12,AMOXICILINA 500MG,2026-06-07,Cero,0.0,0.0
12,AMOXICILINA 500MG,2026-06-14,Cero,0.0,0.0
12,AMOXICILINA 500MG,2026-06-21,Cero,0.0,0.0
12,AMOXICILINA 500MG,2026-06-28,Cero,0.0,0.0
12,AMOXICILINA 500MG,2026-07-05,Cero,0.0,0.0
12,AMOXICILINA 500MG,2026-07-12,Cero,0.0,0.0
12,AMOXICILINA 500MG,2026-07-19,Cero,0.0,0.0
12,AMOXICILINA 500MG,2026-07-26,Cero,0.0,0.0
12,AZITROMICINA 500MG,2026-01-11,Cero,0.0,0.0
12,AZITROMICINA 500MG,2026-01-18,Cero,0.0,0.0
12,AZITROMICINA 500MG,2026-01-25,Cero,0.0,0.0
12,AZITROMICINA 500MG,2026-02-01,Cero,0.0,0.0
12,AZITROMICINA 500MG,2026-02-08,Cero,0.0,0.0
12,AZITROMICINA 500MG,2026-02-15,Cero,0.0,0.0
12,AZITROMICINA 500MG,2026-02-22,Cero,0.0,0.0
12,AZITROMICINA 500MG,2026-03-01,Cero,0.0,0.0
12,AZITROMICINA 500MG,2026-03-08,Cero,0.0,0.0
12,AZITROMICINA 500MG,2026-03-15,Cero,0.0,0.0
12,AZITROMICINA 500MG,2026-03-22,Cero,0.0,0.0
12,AZITROMICINA 500MG,2026-03-29,Cero,0.0,0.0
12,AZITROMICINA 500MG,2026-04-05,Cero,0.0,0.0
12,AZITROMICINA 500MG,2026-04-12,Cero,0.0,0.0
12,AZITROMICINA 500MG,2026-04-19,Cero,0.0,0.0
12,AZITROMICINA 500MG,2026-04-26,Cero,0.0,0.0
12,AZITROMICINA 500MG,2026-05-03,Cero,0.0,0.0
12,AZITROMICINA 500MG,2026-05-10,Cero,0.0,0.0
12,AZITROMICINA 500MG,2026-05-17,Cero,0.0,0.0
12,AZITROMICINA 500MG,2026-05-24,Cero,0.0,0.0
12,AZITROMICINA 500MG,2026-05-31,Cero,0.0,0.0
12,DIMENHIDRINATO 50MG,2026-01-11,Cero,0.0,0.0
12,DIMENHIDRINATO 50MG,2026-01-18,Cero,0.0,0.0
12,DIMENHIDRINATO 50MG,2026-01-25,Cero,0.0,0.0
12,DIMENHIDRINATO 50MG,2026-02-01,Cero,0.0,0.0
12,DIMENHIDRINATO 50MG,2026-02-08,Cero,0.0,0.0
12,DIMENHIDRINATO 50MG,2026-02-15,Cero,0.0,0.0
12,DIMENHIDRINATO 50MG,2026-02-22,Cero,0.0,0.0
12,DIMENHIDRINATO 50MG,2026-03-01,Cero,0.0,0.0
12,DIMENHIDRINATO 50MG,2026-03-08,Cero,0.0,0.0
12,DIMENHIDRINATO 50MG,2026-03-15,Cero,0.0,0.0
12,DIMENHIDRINATO 50MG,2026-03-22,Cero,0.0,0.0
12,DIMENHIDRINATO 50MG,2026-03-29,Cero,0.0,0.0
12,DIMENHIDRINATO 50MG,2026-04-05,Cero,0.0,0.0
12,DIMENHIDRINATO 50MG,2026-04-12,Cero,0.0,0.0
12,DIMENHIDRINATO 50MG,2026-04-19,Cero,0.0,0.0
12,DIMENHIDRINATO 50MG,2026-04-26,Cero,0.0,0.0
12,DIMENHIDRINATO 50MG,2026-05-03,Cero,0.0,0.0
12,DIMENHIDRINATO 50MG,2026-05-10,Cero,0.0,0.0
12,DIMENHIDRINATO 50MG,2026-05-17,Cero,0.0,0.0
12,DIMENHIDRINATO 50MG,2026-05-24,Cero,0.0,0.0
12,DIMENHIDRINATO 50MG,2026-05-31,Cero,0.0,0.0
12,DIMENHIDRINATO 50MG,2026-06-07,Cero,0.0,0.0
12,DIMENHIDRINATO 50MG,2026-06-14,Cero,0.0,0.0
12,DIMENHIDRINATO 50MG,2026-06-21,Cero,0.0,0.0
12,DIMENHIDRINATO 50MG,2026-06-28,Cero,0.0,0.0
12,DIMENHIDRINATO 50MG,2026-07-05,Cero,0.0,0.0
12,DIMENHIDRINATO 50MG,2026-07-12,Cero,0.0,0.0
12,DIMENHIDRINATO 50MG,2026-07-19,Cero,0.0,0.0
12,DIMENHIDRINATO 50MG,2026-07-26,Cero,0.0,0.0
12,ENALAPRIL 10MG,2026-01-11,Cero,0.0,0.0
12,ENALAPRIL 10MG,2026-01-18,Cero,0.0,0.0
12,ENALAPRIL 10MG,2026-01-25,Cero,1.0,0.0
12,ENALAPRIL 10MG,2026-02-01,Cero,0.0,0.0
12,ENALAPRIL 10MG,2026-02-08,Cero,1.0,0.0
12,ENALAPRIL 10MG,2026-02-15,Cero,0.0,0.0
12,ENALAPRIL 10MG,2026-02-22,Cero,0.0,0.0
12,ENALAPRIL 10MG,2026-03-01,Cero,2.0,0.0
12,ENALAPRIL 10MG,2026-03-08,Cero,1.0,0.0
12,ENALAPRIL 10MG,2026-03-15,Cero,0.0,0.0
12,ENALAPRIL 10MG,2026-03-22,Cero,0.0,0.0
12,ENALAPRIL 10MG,2026-03-29,Cero,0.0,0.0
12,ENALAPRIL 10MG,2026-04-05,Cero,0.0,0.0
12,ENALAPRIL 10MG,2026-04-12,Cero,0.0,0.0
12,ENALAPRIL 10MG,2026-04-19,Cero,0.0,0.0
12,ENALAPRIL 10MG,2026-04-26,Cero,0.0,0.0
12,ENALAPRIL 10MG,2026-05-03,Cero,0.0,0.0
12,ENALAPRIL 10MG,2026-05-10,Cero,0.0,0.0
12,ENALAPRIL 10MG,2026-05-17,Cero,1.0,0.0
12,ENALAPRIL 10MG,2026-05-24,Cero,0.0,0.0
12,ENALAPRIL 10MG,2026-05-31,Cero,0.0,0.0
12,ENALAPRIL 10MG,2026-06-07,Cero,0.0,0.0
12,ENALAPRIL 10MG,2026-06-14,Cero,0.0,0.0
12,ENALAPRIL 10MG,2026-06-21,Cero,0.0,0.0
12,ENALAPRIL 10MG,2026-06-28,Cero,0.0,0.0
12,ENALAPRIL 10MG,2026-07-05,Cero,0.0,0.0
12,ENALAPRIL 10MG,2026-07-12,Cero,0.0,0.0
12,ENALAPRIL 10MG,2026-07-19,Cero,0.0,0.0
12,IBUPROFENO TABX800,2026-01-11,Cero,0.0,0.0
12,IBUPROFENO TABX800,2026-01-18,Cero,0.0,0.0
12,IBUPROFENO TABX800,2026-01-25,Cero,0.0,0.0
12,IBUPROFENO TABX800,2026-02-01,Cero,0.0,0.0
12,IBUPROFENO TABX800,2026-02-08,Cero,0.0,0.0
12,IBUPROFENO TABX800,2026-02-15,Cero,0.0,0.0
12,IBUPROFENO TABX800,2026-02-22,Cero,0.0,0.0
12,IBUPROFENO TABX800,2026-03-01,Cero,0.0,0.0
12,IBUPROFENO TABX800,2026-03-08,Cero,0.0,0.0
12,IBUPROFENO TABX800,2026-03-15,Cero,0.0,0.0
12,IBUPROFENO TABX800,2026-03-22,Cero,0.0,0.0
12,IBUPROFENO TABX800,2026-03-29,Cero,0.0,0.0
12,IBUPROFENO TABX800,2026-04-05,Cero,0.0,0.0
12,IBUPROFENO TABX800,2026-04-12,Cero,0.0,0.0
12,IBUPROFENO TABX800,2026-04-19,Cero,0.0,0.0
12,IBUPROFENO TABX800,2026-04-26,Cero,0.0,0.0
12,IBUPROFENO TABX800,2026-05-03,Cero,0.0,0.0
12,IBUPROFENO TABX800,2026-05-10,Cero,0.0,0.0
12,IBUPROFENO TABX800,2026-05-17,Cero,0.0,0.0
12,IBUPROFENO TABX800,2026-05-24,Cero,0.0,0.0
12,IBUPROFENO TABX800,2026-05-31,Cero,0.0,0.0
12,IBUPROFENO TABX800,2026-06-07,Cero,0.0,0.0
12,IBUPROFENO TABX800,2026-06-14,Cero,0.0,0.0
12,IBUPROFENO TABX800,2026-06-21,Cero,0.0,0.0
12,IBUPROFENO TABX800,2026-06-28,Cero,0.0,0.0
12,IBUPROFENO TABX800,2026-07-05,Cero,0.0,0.0
12,IBUPROFENO TABX800,2026-07-12,Cero,0.0,0.0
12,IBUPROFENO TABX800,2026-07-19,Cero,0.0,0.0
12,IBUPROFENO TABX800,2026-07-26,Cero,0.0,0.0
12,METFORMINA 850MG,2026-01-11,Cero,0.0,0.0
12,METFORMINA 850MG,2026-01-18,Cero,0.0,0.0
12,METFORMINA 850MG,2026-01-25,Cero,0.0,0.0
12,METFORMINA 850MG,2026-02-01,Cero,0.0,0.0
12,METFORMINA 850MG,2026-02-08,Cero,0.0,0.0
12,METFORMINA 850MG,2026-02-15,Cero,0.0,0.0
12,METFORMINA 850MG,2026-02-22,Cero,0.0,0.0
12,METFORMINA 850MG,2026-03-01,Cero,0.0,0.0
12,METFORMINA 850MG,2026-03-08,Cero,0.0,0.0
12,METFORMINA 850MG,2026-03-15,Cero,0.0,0.0
12,METFORMINA 850MG,2026-03-22,Cero,0.0,0.0
12,METFORMINA 850MG,2026-03-29,Cero,0.0,0.0
12,METFORMINA 850MG,2026-04-05,Cero,0.0,0.0
12,METFORMINA 850MG,2026-04-12,Cero,0.0,0.0
12,METFORMINA 850MG,2026-04-19,Cero,1.0,0.0
12,METFORMINA 850MG,2026-04-26,Cero,0.0,0.0
12,METFORMINA 850MG,2026-05-03,Cero,0.0,0.0
12,METFORMINA 850MG,2026-05-10,Cero,0.0,0.0
12,METFORMINA 850MG,2026-05-17,Cero,0.0,0.0
12,METFORMINA 850MG,2026-05-24,Cero,0.0,0.0
12,METFORMINA 850MG,2026-05-31,Cero,0.0,0.0
12,METFORMINA 850MG,2026-06-07,Cero,0.0,0.0
12,METFORMINA 850MG,2026-06-14,Cero,0.0,0.0
12,METFORMINA 850MG,2026-06-21,Cero,0.0,0.0
12,METFORMINA 850MG,2026-06-28,Cero,0.0,0.0
12,METFORMINA 850MG,2026-07-05,Cero,0.0,0.0
12,METFORMINA 850MG,2026-07-12,Cero,0.0,0.0
12,METFORMINA 850MG,2026-07-19,Cero,0.0,0.0
12,METFORMINA 850MG,2026-07-26,Cero,0.0,0.0
12,PARACETAMOL 500MG,2026-01-11,Cero,0.0,0.0
12,PARACETAMOL 500MG,2026-01-18,Cero,0.0,0.0
12,PARACETAMOL 500MG,2026-01-25,Cero,0.0,0.0
12,PARACETAMOL 500MG,2026-02-01,Cero,0.0,0.0
12,PARACETAMOL 500MG,2026-02-08,Cero,0.0,0.0
12,PARACETAMOL 500MG,2026-02-15,Cero,0.0,0.0
12,PARACETAMOL 500MG,2026-02-22,Cero,0.0,0.0
12,PARACETAMOL 500MG,2026-03-01,Cero,0.0,0.0
12,PARACETAMOL 500MG,2026-03-08,Cero,0.0,0.0
12,PARACETAMOL 500MG,2026-03-15,Cero,0.0,0.0
12,PARACETAMOL 500MG,2026-03-22,Cero,0.0,0.0
12,PARACETAMOL 500MG,2026-03-29,Cero,0.0,0.0
12,PARACETAMOL 500MG,2026-04-05,Cero,0.0,0.0
12,PARACETAMOL 500MG,2026-04-12,Cero,0.0,0.0
12,PARACETAMOL 500MG,2026-04-19,Cero,0.0,0.0
12,PARACETAMOL 500MG,2026-04-26,Cero,0.0,0.0
12,PARACETAMOL 500MG,2026-05-03,Cero,0.0,0.0
12,PARACETAMOL 500MG,2026-05-10,Cero,0.0,0.0
12,PARACETAMOL 500MG,2026-05-17,Cero,0.0,0.0
12,PARACETAMOL 500MG,2026-05-24,Cero,0.0,0.0
12,PARACETAMOL 500MG,2026-05-31,Cero,0.0,0.0
12,PARACETAMOL 500MG,2026-06-07,Cero,0.0,0.0
12,PARACETAMOL 500MG,2026-06-14,Cero,0.0,0.0
12,PARACETAMOL 500MG,2026-06-21,Cero,0.0,0.0
12,PARACETAMOL 500MG,2026-06-28,Cero,0.0,0.0
12,PARACETAMOL 500MG,2026-07-05,Cero,0.0,0.0
12,PARACETAMOL 500MG,2026-07-12,Cero,0.0,0.0
12,PARACETAMOL 500MG,2026-07-19,Cero,0.0,0.0
12,VITAMINA C+ZINC+D3,2026-01-11,Cero,1.0,0.0
12,VITAMINA C+ZINC+D3,2026-01-18,Cero,0.0,0.0
12,VITAMINA C+ZINC+D3,2026-01-25,Cero,0.0,0.0
12,VITAMINA C+ZINC+D3,2026-02-01,Cero,0.0,0.0
12,VITAMINA C+ZINC+D3,2026-02-08,Cero,0.0,0.0
12,VITAMINA C+ZINC+D3,2026-02-15,Cero,3.0,0.0
12,VITAMINA C+ZINC+D3,2026-02-22,Cero,4.0,0.0
12,VITAMINA C+ZINC+D3,2026-03-01,Cero,1.0,0.0
12,VITAMINA C+ZINC+D3,2026-03-08,Cero,2.0,0.0
12,VITAMINA C+ZINC+D3,2026-03-15,Cero,0.0,0.0
12,VITAMINA C+ZINC+D3,2026-03-22,Cero,0.0,0.0
12,VITAMINA C+ZINC+D3,2026-03-29,Cero,3.0,0.0
12,VITAMINA C+ZINC+D3,2026-04-05,Cero,1.0,0.0
12,VITAMINA C+ZINC+D3,2026-04-12,Cero,1.0,0.0
12,VITAMINA C+ZINC+D3,2026-04-19,Cero,0.0,0.0
12,VITAMINA C+ZINC+D3,2026-04-26,Cero,2.0,0.0
12,VITAMINA C+ZINC+D3,2026-05-03,Cero,1.0,0.0
12,VITAMINA C+ZINC+D3,2026-05-10,Cero,4.0,0.0
12,VITAMINA C+ZINC+D3,2026-05-17,Cero,2.0,0.0
12,VITAMINA C+ZINC+D3,2026-05-24,Cero,0.0,0.0
12,VITAMINA C+ZINC+D3,2026-05-31,Cero,0.0,0.0
12,VITAMINA C+ZINC+D3,2026-06-07,Cero,0.0,0.0
12,VITAMINA C+ZINC+D3,2026-06-14,Cero,1.0,0.0
12,VITAMINA C+ZINC+D3,2026-06-21,Cero,1.0,0.0
12,VITAMINA C+ZINC+D3,2026-06-28,Cero,1.0,0.0
12,VITAMINA C+ZINC+D3,2026-07-05,Cero,2.0,0.0
12,VITAMINA C+ZINC+D3,2026-07-12,Cero,0.0,0.0
12,VITAMINA C+ZINC+D3,2026-07-19,Cero,1.0,0.0
13,AMOXICILINA 500MG,2026-01-11,Cero,0.0,0.0
13,AMOXICILINA 500MG,2026-01-18,Cero,0.0,0.0
13,AMOXICILINA 500MG,2026-01-25,Cero,0.0,0.0
13,AMOXICILINA 500MG,2026-02-01,Cero,0.0,0.0
13,AMOXICILINA 500MG,2026-02-08,Cero,0.0,0.0
13,AMOXICILINA 500MG,2026-02-15,Cero,0.0,0.0
13,AMOXICILINA 500MG,2026-02-22,Cero,0.0,0.0
13,AMOXICILINA 500MG,2026-03-01,Cero,0.0,0.0
13,AMOXICILINA 500MG,2026-03-08,Cero,0.0,0.0
13,AMOXICILINA 500MG,2026-03-15,Cero,0.0,0.0
13,AMOXICILINA 500MG,2026-03-22,Cero,0.0,0.0
13,AMOXICILINA 500MG,2026-03-29,Cero,0.0,0.0
13,AMOXICILINA 500MG,2026-04-05,Cero,0.0,0.0
13,AMOXICILINA 500MG,2026-04-12,Cero,0.0,0.0
13,AMOXICILINA 500MG,2026-04-19,Cero,0.0,0.0
13,AMOXICILINA 500MG,2026-04-26,Cero,0.0,0.0
13,AMOXICILINA 500MG,2026-05-03,Cero,0.0,0.0
13,AMOXICILINA 500MG,2026-05-10,Cero,0.0,0.0
13,AMOXICILINA 500MG,2026-05-17,Cero,0.0,0.0
13,AMOXICILINA 500MG,2026-05-24,Cero,0.0,0.0
13,AMOXICILINA 500MG,2026-05-31,Cero,0.0,0.0
13,AMOXICILINA 500MG,2026-06-07,Cero,0.0,0.0
13,AMOXICILINA 500MG,2026-06-14,Cero,0.0,0.0
13,AMOXICILINA 500MG,2026-06-21,Cero,0.0,0.0
13,AZITROMICINA 500MG,2026-01-11,Cero,0.0,0.0
13,AZITROMICINA 500MG,2026-01-18,Cero,0.0,0.0
13,AZITROMICINA 500MG,2026-01-25,Cero,0.0,0.0
13,AZITROMICINA 500MG,2026-02-01,Cero,0.0,0.0
13,AZITROMICINA 500MG,2026-02-08,Cero,0.0,0.0
13,AZITROMICINA 500MG,2026-02-15,Cero,0.0,0.0
13,AZITROMICINA 500MG,2026-02-22,Cero,0.0,0.0
13,AZITROMICINA 500MG,2026-03-01,Cero,0.0,0.0
13,AZITROMICINA 500MG,2026-03-08,Cero,0.0,0.0
13,AZITROMICINA 500MG,2026-03-15,Cero,0.0,0.0
13,AZITROMICINA 500MG,2026-03-22,Cero,0.0,0.0
13,AZITROMICINA 500MG,2026-03-29,Cero,0.0,0.0
13,AZITROMICINA 500MG,2026-04-05,Cero,0.0,0.0
13,AZITROMICINA 500MG,2026-04-12,Cero,0.0,0.0
13,AZITROMICINA 500MG,2026-04-19,Cero,0.0,0.0
13,AZITROMICINA 500MG,2026-04-26,Cero,0.0,0.0
13,AZITROMICINA 500MG,2026-05-03,Cero,0.0,0.0
13,AZITROMICINA 500MG,2026-05-10,Cero,0.0,0.0
13,AZITROMICINA 500MG,2026-05-17,Cero,0.0,0.0
13,AZITROMICINA 500MG,2026-05-24,Cero,0.0,0.0
13,AZITROMICINA 500MG,2026-05-31,Cero,0.0,0.0
13,AZITROMICINA 500MG,2026-06-07,Cero,0.0,0.0
13,AZITROMICINA 500MG,2026-06-14,Cero,0.0,0.0
13,AZITROMICINA 500MG,2026-06-21,Cero,1.0,0.0
13,AZITROMICINA 500MG,2026-06-28,Cero,0.0,0.0
13,AZITROMICINA 500MG,2026-07-05,Cero,0.0,0.0
13,AZITROMICINA 500MG,2026-07-12,Cero,0.0,0.0
13,AZITROMICINA 500MG,2026-07-19,Cero,0.0,0.0
13,AZITROMICINA 500MG,2026-07-26,Cero,0.0,0.0
13,AZITROMICINA 500MG,2026-08-02,Cero,0.0,0.0
13,DIMENHIDRINATO 50MG,2026-01-11,Cero,0.0,0.0
13,DIMENHIDRINATO 50MG,2026-01-18,Cero,0.0,0.0
13,DIMENHIDRINATO 50MG,2026-01-25,Cero,0.0,0.0
13,DIMENHIDRINATO 50MG,2026-02-01,Cero,0.0,0.0
13,DIMENHIDRINATO 50MG,2026-02-08,Cero,0.0,0.0
13,DIMENHIDRINATO 50MG,2026-02-15,Cero,0.0,0.0
13,DIMENHIDRINATO 50MG,2026-02-22,Cero,0.0,0.0
13,DIMENHIDRINATO 50MG,2026-03-01,Cero,0.0,0.0
13,DIMENHIDRINATO 50MG,2026-03-08,Cero,0.0,0.0
13,DIMENHIDRINATO 50MG,2026-03-15,Cero,0.0,0.0
13,DIMENHIDRINATO 50MG,2026-03-22,Cero,0.0,0.0
13,DIMENHIDRINATO 50MG,2026-03-29,Cero,0.0,0.0
13,DIMENHIDRINATO 50MG,2026-04-05,Cero,0.0,0.0
13,DIMENHIDRINATO 50MG,2026-04-12,Cero,0.0,0.0
13,DIMENHIDRINATO 50MG,2026-04-19,Cero,0.0,0.0
13,DIMENHIDRINATO 50MG,2026-04-26,Cero,0.0,0.0
13,DIMENHIDRINATO 50MG,2026-05-03,Cero,0.0,0.0
13,DIMENHIDRINATO 50MG,2026-05-10,Cero,0.0,0.0
13,DIMENHIDRINATO 50MG,2026-05-17,Cero,0.0,0.0
13,DIMENHIDRINATO 50MG,2026-05-24,Cero,0.0,0.0
13,DIMENHIDRINATO 50MG,2026-05-31,Cero,0.0,0.0
13,DIMENHIDRINATO 50MG,2026-06-07,Cero,0.0,0.0
13,DIMENHIDRINATO 50MG,2026-06-14,Cero,0.0,0.0
13,DIMENHIDRINATO 50MG,2026-06-21,Cero,0.0,0.0
13,DIMENHIDRINATO 50MG,2026-06-28,Cero,0.0,0.0
13,DIMENHIDRINATO 50MG,2026-07-05,Cero,0.0,0.0
13,DIMENHIDRINATO 50MG,2026-07-12,Cero,0.0,0.0
13,DIMENHIDRINATO 50MG,2026-07-19,Cero,0.0,0.0
13,DIMENHIDRINATO 50MG,2026-07-26,Cero,0.0,0.0
13,DIMENHIDRINATO 50MG,2026-08-02,Cero,0.0,0.0
13,ENALAPRIL 10MG,2026-01-11,Cero,0.0,0.0
13,ENALAPRIL 10MG,2026-01-18,Cero,0.0,0.0
13,ENALAPRIL 10MG,2026-01-25,Cero,0.0,0.0
13,ENALAPRIL 10MG,2026-02-01,Cero,1.0,0.0
13,ENALAPRIL 10MG,2026-02-08,Cero,0.0,0.0
13,ENALAPRIL 10MG,2026-02-15,Cero,0.0,0.0
13,ENALAPRIL 10MG,2026-02-22,Cero,0.0,0.0
13,ENALAPRIL 10MG,2026-03-01,Cero,0.0,0.0
13,ENALAPRIL 10MG,2026-03-08,Cero,0.0,0.0
13,ENALAPRIL 10MG,2026-03-15,Cero,0.0,0.0
13,ENALAPRIL 10MG,2026-03-22,Cero,0.0,0.0
13,ENALAPRIL 10MG,2026-03-29,Cero,0.0,0.0
13,ENALAPRIL 10MG,2026-04-05,Cero,0.0,0.0
13,ENALAPRIL 10MG,2026-04-12,Cero,0.0,0.0
13,ENALAPRIL 10MG,2026-04-19,Cero,1.0,0.0
13,ENALAPRIL 10MG,2026-04-26,Cero,0.0,0.0
13,ENALAPRIL 10MG,2026-05-03,Cero,0.0,0.0
13,ENALAPRIL 10MG,2026-05-10,Cero,0.0,0.0
13,ENALAPRIL 10MG,2026-05-17,Cero,0.0,0.0
13,ENALAPRIL 10MG,2026-05-24,Cero,1.0,0.0
13,ENALAPRIL 10MG,2026-05-31,Cero,1.0,0.0
13,ENALAPRIL 10MG,2026-06-07,Cero,0.0,0.0
13,ENALAPRIL 10MG,2026-06-14,Cero,0.0,0.0
13,ENALAPRIL 10MG,2026-06-21,Cero,0.0,0.0
13,ENALAPRIL 10MG,2026-06-28,Cero,0.0,0.0
13,ENALAPRIL 10MG,2026-07-05,Cero,0.0,0.0
13,ENALAPRIL 10MG,2026-07-12,Cero,0.0,0.0
13,ENALAPRIL 10MG,2026-07-19,Cero,0.0,0.0
13,ENALAPRIL 10MG,2026-07-26,Cero,0.0,0.0
13,ENALAPRIL 10MG,2026-08-02,Cero,0.0,0.0
13,IBUPROFENO TABX800,2026-01-11,Cero,0.0,0.0
13,IBUPROFENO TABX800,2026-01-18,Cero,0.0,0.0
13,IBUPROFENO TABX800,2026-01-25,Cero,0.0,0.0
13,IBUPROFENO TABX800,2026-02-01,Cero,0.0,0.0
13,IBUPROFENO TABX800,2026-02-08,Cero,0.0,0.0
13,IBUPROFENO TABX800,2026-02-15,Cero,0.0,0.0
13,IBUPROFENO TABX800,2026-02-22,Cero,0.0,0.0
13,IBUPROFENO TABX800,2026-03-01,Cero,0.0,0.0
13,IBUPROFENO TABX800,2026-03-08,Cero,0.0,0.0
13,IBUPROFENO TABX800,2026-03-15,Cero,0.0,0.0
13,IBUPROFENO TABX800,2026-03-22,Cero,0.0,0.0
13,IBUPROFENO TABX800,2026-03-29,Cero,0.0,0.0
13,IBUPROFENO TABX800,2026-04-05,Cero,0.0,0.0
13,IBUPROFENO TABX800,2026-04-12,Cero,0.0,0.0
13,IBUPROFENO TABX800,2026-04-19,Cero,0.0,0.0
13,IBUPROFENO TABX800,2026-04-26,Cero,0.0,0.0
13,IBUPROFENO TABX800,2026-05-03,Cero,0.0,0.0
13,IBUPROFENO TABX800,2026-05-10,Cero,0.0,0.0
13,IBUPROFENO TABX800,2026-05-17,Cero,0.0,0.0
13,IBUPROFENO TABX800,2026-05-24,Cero,0.0,0.0
13,IBUPROFENO TABX800,2026-05-31,Cero,0.0,0.0
13,IBUPROFENO TABX800,2026-06-07,Cero,0.0,0.0
13,IBUPROFENO TABX800,2026-06-14,Cero,0.0,0.0
13,IBUPROFENO TABX800,2026-06-21,Cero,0.0,0.0
13,IBUPROFENO TABX800,2026-06-28,Cero,0.0,0.0
13,IBUPROFENO TABX800,2026-07-05,Cero,0.0,0.0
13,IBUPROFENO TABX800,2026-07-12,Cero,0.0,0.0
13,IBUPROFENO TABX800,2026-07-19,Cero,0.0,0.0
13,METFORMINA 850MG,2026-01-11,Cero,0.0,0.0
13,METFORMINA 850MG,2026-01-18,Cero,0.0,0.0
13,METFORMINA 850MG,2026-01-25,Cero,0.0,0.0
13,METFORMINA 850MG,2026-02-01,Cero,0.0,0.0
13,METFORMINA 850MG,2026-02-08,Cero,0.0,0.0
13,METFORMINA 850MG,2026-02-15,Cero,0.0,0.0
13,METFORMINA 850MG,2026-02-22,Cero,0.0,0.0
13,METFORMINA 850MG,2026-03-01,Cero,0.0,0.0
13,METFORMINA 850MG,2026-03-08,Cero,0.0,0.0
13,METFORMINA 850MG,2026-03-15,Cero,0.0,0.0
13,METFORMINA 850MG,2026-03-22,Cero,0.0,0.0
13,METFORMINA 850MG,2026-03-29,Cero,0.0,0.0
13,METFORMINA 850MG,2026-04-05,Cero,0.0,0.0
13,METFORMINA 850MG,2026-04-12,Cero,0.0,0.0
13,METFORMINA 850MG,2026-04-19,Cero,0.0,0.0
13,METFORMINA 850MG,2026-04-26,Cero,0.0,0.0
13,METFORMINA 850MG,2026-05-03,Cero,0.0,0.0
13,METFORMINA 850MG,2026-05-10,Cero,1.0,0.0
13,METFORMINA 850MG,2026-05-17,Cero,0.0,0.0
13,METFORMINA 850MG,2026-05-24,Cero,0.0,0.0
13,METFORMINA 850MG,2026-05-31,Cero,0.0,0.0
13,METFORMINA 850MG,2026-06-07,Cero,1.0,0.0
13,METFORMINA 850MG,2026-06-14,Cero,0.0,0.0
13,METFORMINA 850MG,2026-06-21,Cero,0.0,0.0
13,METFORMINA 850MG,2026-06-28,Cero,0.0,0.0
13,METFORMINA 850MG,2026-07-05,Cero,0.0,0.0
13,METFORMINA 850MG,2026-07-12,Cero,0.0,0.0
13,METFORMINA 850MG,2026-07-19,Cero,0.0,0.0
13,METFORMINA 850MG,2026-07-26,Cero,0.0,0.0
13,OMEPRAZOL 20MG,2026-01-11,Cero,0.0,0.0
13,OMEPRAZOL 20MG,2026-01-18,Cero,0.0,0.0
13,OMEPRAZOL 20MG,2026-01-25,Cero,0.0,0.0
13,OMEPRAZOL 20MG,2026-02-01,Cero,0.0,0.0
13,OMEPRAZOL 20MG,2026-02-08,Cero,0.0,0.0
13,OMEPRAZOL 20MG,2026-02-15,Cero,0.0,0.0
13,OMEPRAZOL 20MG,2026-02-22,Cero,0.0,0.0
13,OMEPRAZOL 20MG,2026-03-01,Cero,0.0,0.0
13,OMEPRAZOL 20MG,2026-03-08,Cero,0.0,0.0
13,OMEPRAZOL 20MG,2026-03-15,Cero,0.0,0.0
13,OMEPRAZOL 20MG,2026-03-22,Cero,0.0,0.0
13,OMEPRAZOL 20MG,2026-03-29,Cero,0.0,0.0
13,OMEPRAZOL 20MG,2026-04-05,Cero,0.0,0.0
13,VITAMINA C+ZINC+D3,2026-01-11,Cero,0.0,0.0
13,VITAMINA C+ZINC+D3,2026-01-18,Cero,0.0,0.0
13,VITAMINA C+ZINC+D3,2026-01-25,Cero,0.0,0.0
13,VITAMINA C+ZINC+D3,2026-02-01,Cero,0.0,0.0
13,VITAMINA C+ZINC+D3,2026-02-08,Cero,2.0,0.0
13,VITAMINA C+ZINC+D3,2026-02-15,Cero,0.0,0.0
13,VITAMINA C+ZINC+D3,2026-02-22,Cero,0.0,0.0
13,VITAMINA C+ZINC+D3,2026-03-01,Cero,0.0,0.0
13,VITAMINA C+ZINC+D3,2026-03-08,Cero,0.0,0.0
13,VITAMINA C+ZINC+D3,2026-03-15,Cero,0.0,0.0
13,VITAMINA C+ZINC+D3,2026-03-22,Cero,2.0,0.0
13,VITAMINA C+ZINC+D3,2026-03-29,Cero,0.0,0.0
13,VITAMINA C+ZINC+D3,2026-04-05,Cero,0.0,0.0
13,VITAMINA C+ZINC+D3,2026-04-12,Cero,0.0,0.0
