sucursal,producto,Modelo,MAE,RMSE,R2,Observaciones,Series,Varianza_y_real,SST,Porcentaje_ceros_test,R2_estado,Advertencias,clasificacion_demanda,grupo_demanda,porcentaje_ceros
6,AZITROMICINA 500MG,ARIMA (Optimizado ADF/AIC),0.00961041024026229,0.009610410240262294,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,positivas_insuficientes,mayor_intermitencia,99.03846153846155
6,AZITROMICINA 500MG,Random Forest,0.01285123488880738,0.01300610286556401,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,positivas_insuficientes,mayor_intermitencia,99.03846153846155
6,AZITROMICINA 500MG,Regresión Lineal,0.025249823189393734,0.027384147942816198,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,positivas_insuficientes,mayor_intermitencia,99.03846153846155
6,AZITROMICINA 500MG,XGBoost,0.028878463432192802,0.028878463432192802,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,positivas_insuficientes,mayor_intermitencia,99.03846153846155
6,DIMENHIDRINATO 50MG,ARIMA (Optimizado ADF/AIC),4.824558165895671e-06,4.824558165895671e-06,,24,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
6,DIMENHIDRINATO 50MG,Random Forest,0.007378396019828661,0.007403999057441583,,24,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
6,DIMENHIDRINATO 50MG,Regresión Lineal,0.019246034607402013,0.021929058818102823,,24,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
6,DIMENHIDRINATO 50MG,XGBoost,0.028878463432192802,0.028878463432192802,,24,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
6,ENALAPRIL 10MG,ARIMA (Optimizado ADF/AIC),0.4295764109994284,0.6306051935568554,-0.005327581816828797,30,1,0.3955555555555557,11.86666666666667,80.0,definido,una_sola_serie,lumpy,mayor_intermitencia,91.34615384615384
6,ENALAPRIL 10MG,Random Forest,0.4206605740471302,0.6476893977039595,-0.06053764131546591,30,1,0.3955555555555557,11.86666666666667,80.0,definido,una_sola_serie,lumpy,mayor_intermitencia,91.34615384615384
6,ENALAPRIL 10MG,Regresión Lineal,0.4348223058712365,0.6459038911128882,-0.05469846320026028,30,1,0.3955555555555557,11.86666666666667,80.0,definido,una_sola_serie,lumpy,mayor_intermitencia,91.34615384615384
6,ENALAPRIL 10MG,XGBoost,0.4060584547619025,0.6554000278158503,-0.08593897981717813,30,1,0.3955555555555557,11.86666666666667,80.0,definido,una_sola_serie,lumpy,mayor_intermitencia,91.34615384615384
6,IBUPROFENO TABX800,ARIMA (Optimizado ADF/AIC),4.824558165895671e-06,4.824558165895671e-06,,29,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
6,IBUPROFENO TABX800,Random Forest,0.007090486391993961,0.007115433626293192,,29,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
6,IBUPROFENO TABX800,Regresión Lineal,0.015077833937968913,0.017783309851384575,,29,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
6,IBUPROFENO TABX800,XGBoost,0.028878463432192802,0.028878463432192802,,29,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
6,LOPERAMIDA 2MG,ARIMA (Optimizado ADF/AIC),4.8245581658956485e-06,4.824558165895649e-06,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
6,LOPERAMIDA 2MG,Random Forest,0.007314373909911578,0.0073362801524477555,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
6,LOPERAMIDA 2MG,Regresión Lineal,0.012194040016010614,0.014950402085475191,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
6,LOPERAMIDA 2MG,XGBoost,0.028878463432192802,0.028878463432192802,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
6,METFORMINA 850MG,ARIMA (Optimizado ADF/AIC),0.2596104004600519,0.25961040046005185,,29,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,78.84615384615384
6,METFORMINA 850MG,Random Forest,0.09924542739655162,0.11382272056656606,,29,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,78.84615384615384
6,METFORMINA 850MG,Regresión Lineal,0.09688424917274271,0.09745785021883349,,29,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,78.84615384615384
6,METFORMINA 850MG,XGBoost,0.07186170693101554,0.07189168665644668,,29,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,78.84615384615384
6,VITAMINA C+ZINC+D3,ARIMA (Optimizado ADF/AIC),1.1974879072691977,1.6334011416042717,-0.25859561732759073,26,1,2.1198224852071004,55.11538461538461,23.076923076923077,definido,una_sola_serie,intermitente,mayor_intermitencia,50.96153846153846
6,VITAMINA C+ZINC+D3,Random Forest,1.2300514110022194,1.5910940311192439,-0.1942416091581165,26,1,2.1198224852071004,55.11538461538461,23.076923076923077,definido,una_sola_serie,intermitente,mayor_intermitencia,50.96153846153846
6,VITAMINA C+ZINC+D3,Regresión Lineal,1.249693593323155,1.5874241787217311,-0.18873893487556503,26,1,2.1198224852071004,55.11538461538461,23.076923076923077,definido,una_sola_serie,intermitente,mayor_intermitencia,50.96153846153846
6,VITAMINA C+ZINC+D3,XGBoost,1.2463606297969818,1.5828556806263614,-0.18190656207062927,26,1,2.1198224852071004,55.11538461538461,23.076923076923077,definido,una_sola_serie,intermitente,mayor_intermitencia,50.96153846153846
7,AMOXICILINA 500MG,ARIMA (Optimizado ADF/AIC),0.013152856377607764,0.013152856377607762,,23,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,positivas_insuficientes,mayor_intermitencia,98.68421052631578
7,AMOXICILINA 500MG,Random Forest,0.0074685552015531145,0.007514601625813999,,23,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,positivas_insuficientes,mayor_intermitencia,98.68421052631578
7,AMOXICILINA 500MG,Regresión Lineal,0.008562326220537205,0.009971904480353436,,23,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,positivas_insuficientes,mayor_intermitencia,98.68421052631578
7,AMOXICILINA 500MG,XGBoost,0.028878463432192802,0.028878463432192802,,23,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,positivas_insuficientes,mayor_intermitencia,98.68421052631578
7,AZITROMICINA 500MG,ARIMA (Optimizado ADF/AIC),0.009610410240065658,0.009610410240065662,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,positivas_insuficientes,mayor_intermitencia,99.03846153846155
7,AZITROMICINA 500MG,Random Forest,0.012907506735692943,0.013081610646320437,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,positivas_insuficientes,mayor_intermitencia,99.03846153846155
7,AZITROMICINA 500MG,Regresión Lineal,0.01074969378462663,0.012843358511211437,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,positivas_insuficientes,mayor_intermitencia,99.03846153846155
7,AZITROMICINA 500MG,XGBoost,0.028878463432192802,0.028878463432192802,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,positivas_insuficientes,mayor_intermitencia,99.03846153846155
7,DIMENHIDRINATO 50MG,ARIMA (Optimizado ADF/AIC),4.824558165895703e-06,4.824558165895703e-06,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
7,DIMENHIDRINATO 50MG,Random Forest,0.007370645756797144,0.007408693820807886,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
7,DIMENHIDRINATO 50MG,Regresión Lineal,0.01602700085313045,0.018526085694838025,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
7,DIMENHIDRINATO 50MG,XGBoost,0.028878463432192802,0.028878463432192802,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
7,ENALAPRIL 10MG,ARIMA (Optimizado ADF/AIC),0.15085744230839082,0.20368153908107953,-0.24606672977892052,29,1,0.03329369797859692,0.9655172413793108,96.55172413793103,definido,una_sola_serie,intermitente,mayor_intermitencia,87.5
7,ENALAPRIL 10MG,Random Forest,0.13827104193062723,0.19499554564254978,-0.14205585828522937,29,1,0.03329369797859692,0.9655172413793108,96.55172413793103,definido,una_sola_serie,intermitente,mayor_intermitencia,87.5
7,ENALAPRIL 10MG,Regresión Lineal,0.12296687987525579,0.1903474871996125,-0.08825898242059904,29,1,0.03329369797859692,0.9655172413793108,96.55172413793103,definido,una_sola_serie,intermitente,mayor_intermitencia,87.5
7,ENALAPRIL 10MG,XGBoost,0.13140498744002704,0.19350487968539185,-0.12466144452109762,29,1,0.03329369797859692,0.9655172413793108,96.55172413793103,definido,una_sola_serie,intermitente,mayor_intermitencia,87.5
7,IBUPROFENO TABX800,ARIMA (Optimizado ADF/AIC),4.824558165895671e-06,4.8245581658956705e-06,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
7,IBUPROFENO TABX800,Random Forest,0.007140836174712418,0.007182157669603961,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
7,IBUPROFENO TABX800,Regresión Lineal,0.018844657427963374,0.0213999850483625,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
7,IBUPROFENO TABX800,XGBoost,0.028878463432192802,0.028878463432192802,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
7,METFORMINA 850MG,ARIMA (Optimizado ADF/AIC),0.08717502598217403,0.18115007317744997,-0.01840738313710122,30,1,0.03222222222222222,0.9666666666666667,96.66666666666667,definido,una_sola_serie,intermitente,mayor_intermitencia,94.23076923076923
7,METFORMINA 850MG,Random Forest,0.10491185186799203,0.1980749244411366,-0.21759683183192324,30,1,0.03222222222222222,0.9666666666666667,96.66666666666667,definido,una_sola_serie,intermitente,mayor_intermitencia,94.23076923076923
7,METFORMINA 850MG,Regresión Lineal,0.09381951974089044,0.18450535530103354,-0.05648288004429536,30,1,0.03222222222222222,0.9666666666666667,96.66666666666667,definido,una_sola_serie,intermitente,mayor_intermitencia,94.23076923076923
7,METFORMINA 850MG,XGBoost,0.10053974439700444,0.18429018256152838,-0.054020146541562175,30,1,0.03222222222222222,0.9666666666666667,96.66666666666667,definido,una_sola_serie,intermitente,mayor_intermitencia,94.23076923076923
7,PARACETAMOL 500MG,ARIMA (Optimizado ADF/AIC),0.019424469279293546,0.019452711639044478,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,98.07692307692307
7,PARACETAMOL 500MG,Random Forest,0.007707188374378021,0.00774296408609804,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,98.07692307692307
7,PARACETAMOL 500MG,Regresión Lineal,0.009752398180735441,0.01242370050091961,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,98.07692307692307
7,PARACETAMOL 500MG,XGBoost,0.028878463432192802,0.028878463432192802,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,98.07692307692307
7,VITAMINA C+ZINC+D3,ARIMA (Optimizado ADF/AIC),0.6469140016949184,0.7804716228175324,-0.02048473572451548,29,1,0.5969084423305587,17.310344827586203,41.37931034482759,definido,una_sola_serie,intermitente,mayor_intermitencia,60.57692307692307
7,VITAMINA C+ZINC+D3,Random Forest,0.6644302256184473,0.8747266598624897,-0.2818494013701034,29,1,0.5969084423305587,17.310344827586203,41.37931034482759,definido,una_sola_serie,intermitente,mayor_intermitencia,60.57692307692307
7,VITAMINA C+ZINC+D3,Regresión Lineal,0.6317791056263473,0.7922507756445349,-0.05152021147286456,29,1,0.5969084423305587,17.310344827586203,41.37931034482759,definido,una_sola_serie,intermitente,mayor_intermitencia,60.57692307692307
7,VITAMINA C+ZINC+D3,XGBoost,0.6400804231906759,0.812530035393794,-0.10604074527635632,29,1,0.5969084423305587,17.310344827586203,41.37931034482759,definido,una_sola_serie,intermitente,mayor_intermitencia,60.57692307692307
8,AMOXICILINA 500MG,ARIMA (Optimizado ADF/AIC),4.824558165895695e-06,4.824558165895693e-06,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
8,AMOXICILINA 500MG,Random Forest,0.00767954024759843,0.007697420395905933,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
8,AMOXICILINA 500MG,Regresión Lineal,0.017287157510424124,0.019838503993055038,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
8,AMOXICILINA 500MG,XGBoost,0.023723267018795013,0.023723267018795013,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
8,AZITROMICINA 500MG,ARIMA (Optimizado ADF/AIC),4.824558165895671e-06,4.8245581658956705e-06,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
8,AZITROMICINA 500MG,Random Forest,0.01290567742477456,0.013052869910403993,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
8,AZITROMICINA 500MG,Regresión Lineal,0.020682775356576623,0.023180065983799607,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
8,AZITROMICINA 500MG,XGBoost,0.023723267018795013,0.023723267018795013,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
8,DIMENHIDRINATO 50MG,ARIMA (Optimizado ADF/AIC),4.824558165895703e-06,4.824558165895703e-06,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
8,DIMENHIDRINATO 50MG,Random Forest,0.00767954024759843,0.007697420395905933,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
8,DIMENHIDRINATO 50MG,Regresión Lineal,0.028556105439033582,0.030459631404591923,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
8,DIMENHIDRINATO 50MG,XGBoost,0.023723267018795013,0.023723267018795013,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
8,ENALAPRIL 10MG,ARIMA (Optimizado ADF/AIC),0.10388305054025389,0.2596414665644148,-0.01639103594654956,28,1,0.06632653061224489,1.857142857142857,92.85714285714286,definido,una_sola_serie,intermitente,mayor_intermitencia,96.15384615384616
8,ENALAPRIL 10MG,Random Forest,0.16647109473260602,0.2814268101134045,-0.19410813017837092,28,1,0.06632653061224489,1.857142857142857,92.85714285714286,definido,una_sola_serie,intermitente,mayor_intermitencia,96.15384615384616
8,ENALAPRIL 10MG,Regresión Lineal,0.15844735912996005,0.2710896699555992,-0.1079971842077383,28,1,0.06632653061224489,1.857142857142857,92.85714285714286,definido,una_sola_serie,intermitente,mayor_intermitencia,96.15384615384616
8,ENALAPRIL 10MG,XGBoost,0.1630123821752412,0.26720718635637397,-0.07648748971815644,28,1,0.06632653061224489,1.857142857142857,92.85714285714286,definido,una_sola_serie,intermitente,mayor_intermitencia,96.15384615384616
8,IBUPROFENO TABX800,ARIMA (Optimizado ADF/AIC),4.824558165895649e-06,4.824558165895649e-06,,27,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
8,IBUPROFENO TABX800,Random Forest,0.007470166068008826,0.007491768728185297,,27,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
8,IBUPROFENO TABX800,Regresión Lineal,0.031089554936003932,0.032909813941004534,,27,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
8,IBUPROFENO TABX800,XGBoost,0.023723267018795013,0.023723267018795013,,27,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
8,LOPERAMIDA 2MG,ARIMA (Optimizado ADF/AIC),4.824558165895671e-06,4.824558165895671e-06,,29,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
8,LOPERAMIDA 2MG,Random Forest,0.007680773511036563,0.007699263549635089,,29,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
8,LOPERAMIDA 2MG,Regresión Lineal,0.03492341522563479,0.03648451400981778,,29,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
8,LOPERAMIDA 2MG,XGBoost,0.023723267018795013,0.023723267018795013,,29,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
8,METFORMINA 850MG,ARIMA (Optimizado ADF/AIC),0.14874023358834737,0.31894217723602203,-0.13026791577837882,30,1,0.09000000000000001,2.7,90.0,definido,una_sola_serie,intermitente,mayor_intermitencia,97.11538461538461
8,METFORMINA 850MG,Random Forest,0.2063503844661696,0.32333773441363445,-0.16163656106379976,30,1,0.09000000000000001,2.7,90.0,definido,una_sola_serie,intermitente,mayor_intermitencia,97.11538461538461
8,METFORMINA 850MG,Regresión Lineal,0.174025548605253,0.3101325964369927,-0.068691415252784,30,1,0.09000000000000001,2.7,90.0,definido,una_sola_serie,intermitente,mayor_intermitencia,97.11538461538461
8,METFORMINA 850MG,XGBoost,0.17105532735586165,0.302327035685456,-0.015573738959499428,30,1,0.09000000000000001,2.7,90.0,definido,una_sola_serie,intermitente,mayor_intermitencia,97.11538461538461
8,PARACETAMOL 500MG,ARIMA (Optimizado ADF/AIC),0.009610410240065658,0.009610410240065662,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,positivas_insuficientes,mayor_intermitencia,99.03846153846155
8,PARACETAMOL 500MG,Random Forest,0.00806658791568436,0.008083179211203318,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,positivas_insuficientes,mayor_intermitencia,99.03846153846155
8,PARACETAMOL 500MG,Regresión Lineal,0.010600237373609048,0.012636100021451472,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,positivas_insuficientes,mayor_intermitencia,99.03846153846155
8,PARACETAMOL 500MG,XGBoost,0.023723267018795013,0.023723267018795013,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,positivas_insuficientes,mayor_intermitencia,99.03846153846155
8,VITAMINA C+ZINC+D3,ARIMA (Optimizado ADF/AIC),0.38870657450539153,0.4014236810694784,-0.737430220760954,29,1,0.09274673008323425,2.689655172413793,89.65517241379311,definido,una_sola_serie,intermitente,mayor_intermitencia,72.0
8,VITAMINA C+ZINC+D3,Random Forest,0.47082281889784217,0.49523541700404144,-1.6443856083666062,29,1,0.09274673008323425,2.689655172413793,89.65517241379311,definido,una_sola_serie,intermitente,mayor_intermitencia,72.0
8,VITAMINA C+ZINC+D3,Regresión Lineal,0.5195057055638487,0.5208209112588479,-1.9246790842228427,29,1,0.09274673008323425,2.689655172413793,89.65517241379311,definido,una_sola_serie,intermitente,mayor_intermitencia,72.0
8,VITAMINA C+ZINC+D3,XGBoost,0.4695673697981341,0.4717847218637034,-1.3998778564404368,29,1,0.09274673008323425,2.689655172413793,89.65517241379311,definido,una_sola_serie,intermitente,mayor_intermitencia,72.0
9,AMOXICILINA 500MG,ARIMA (Optimizado ADF/AIC),0.08252390685520286,0.21838535682199187,-0.004045559458288661,20,1,0.0475,0.95,95.0,definido,una_sola_serie,intermitente,mayor_intermitencia,97.59036144578313
9,AMOXICILINA 500MG,Random Forest,0.05704182119546639,0.22214802223470798,-0.03894197437457492,20,1,0.0475,0.95,95.0,definido,una_sola_serie,intermitente,mayor_intermitencia,97.59036144578313
9,AMOXICILINA 500MG,Regresión Lineal,0.05980395166166702,0.22446346544019247,-0.06071257510358885,20,1,0.0475,0.95,95.0,definido,una_sola_serie,intermitente,mayor_intermitencia,97.59036144578313
9,AMOXICILINA 500MG,XGBoost,0.07599061708897352,0.21896602317936273,-0.009391985410215131,20,1,0.0475,0.95,95.0,definido,una_sola_serie,intermitente,mayor_intermitencia,97.59036144578313
9,AZITROMICINA 500MG,ARIMA (Optimizado ADF/AIC),0.033338157891499215,0.18257506673645427,-0.0344927411875402,30,1,0.032222222222222215,0.9666666666666663,96.66666666666667,definido,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
9,AZITROMICINA 500MG,Random Forest,0.056650928237679886,0.18317899993236092,-0.041347979813720626,30,1,0.032222222222222215,0.9666666666666663,96.66666666666667,definido,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
9,AZITROMICINA 500MG,Regresión Lineal,0.051344866320907366,0.1849941144090024,-0.062087590668068016,30,1,0.032222222222222215,0.9666666666666663,96.66666666666667,definido,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
9,AZITROMICINA 500MG,XGBoost,0.0738139788309733,0.1838280988180648,-0.04874113529509616,30,1,0.032222222222222215,0.9666666666666663,96.66666666666667,definido,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
9,DIMENHIDRINATO 50MG,ARIMA (Optimizado ADF/AIC),4.824558165895673e-06,4.824558165895672e-06,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
9,DIMENHIDRINATO 50MG,Random Forest,0.007543181271246204,0.0076384769511035405,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
9,DIMENHIDRINATO 50MG,Regresión Lineal,0.010990506200418545,0.013145973042595498,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
9,DIMENHIDRINATO 50MG,XGBoost,0.028878463432192802,0.028878463432192802,,30,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,sin_demanda_positiva,sin_demanda_positiva,100.0
9,ENALAPRIL 10MG,ARIMA (Optimizado ADF/AIC),0.22109370892545172,0.34555559647704476,-0.004226916858058205,29,1,0.11890606420927469,3.4482758620689657,86.20689655172413,definido,una_sola_serie,intermitente,mayor_intermitencia,88.46153846153845
9,ENALAPRIL 10MG,Random Forest,0.24493319373086142,0.35198077440273373,-0.04191881526833585,29,1,0.11890606420927469,3.4482758620689657,86.20689655172413,definido,una_sola_serie,intermitente,mayor_intermitencia,88.46153846153845
9,ENALAPRIL 10MG,Regresión Lineal,0.25361607433111394,0.3644161101497334,-0.11684044224133272,29,1,0.11890606420927469,3.4482758620689657,86.20689655172413,definido,una_sola_serie,intermitente,mayor_intermitencia,88.46153846153845
9,ENALAPRIL 10MG,XGBoost,0.23941298368675956,0.35516562209308783,-0.060859426772036374,29,1,0.11890606420927469,3.4482758620689657,86.20689655172413,definido,una_sola_serie,intermitente,mayor_intermitencia,88.46153846153845
9,METFORMINA 850MG,ARIMA (Optimizado ADF/AIC),0.21016625825295449,0.2738874892922231,-0.20558787699496173,30,1,0.06222222222222222,1.8666666666666667,93.33333333333333,definido,una_sola_serie,intermitente,mayor_intermitencia,91.0891089108911
9,METFORMINA 850MG,Random Forest,0.2829997201584983,0.34011163871409317,-0.8590773948197721,30,1,0.06222222222222222,1.8666666666666667,93.33333333333333,definido,una_sola_serie,intermitente,mayor_intermitencia,91.0891089108911
9,METFORMINA 850MG,Regresión Lineal,0.15719402298804888,0.2545032584984686,-0.040977102280437716,30,1,0.06222222222222222,1.8666666666666667,93.33333333333333,definido,una_sola_serie,intermitente,mayor_intermitencia,91.0891089108911
9,METFORMINA 850MG,XGBoost,0.1494830571115017,0.25180752069727685,-0.01904151306675983,30,1,0.06222222222222222,1.8666666666666667,93.33333333333333,definido,una_sola_serie,intermitente,mayor_intermitencia,91.0891089108911
9,PARACETAMOL 500MG,ARIMA (Optimizado ADF/AIC),2.028489958786323,2.162212801875169,,28,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,95.1923076923077
9,PARACETAMOL 500MG,Random Forest,0.0351284935786634,0.06367910577039534,,28,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,95.1923076923077
9,PARACETAMOL 500MG,Regresión Lineal,0.032940185886741365,0.0559807407615976,,28,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,95.1923076923077
9,PARACETAMOL 500MG,XGBoost,0.04682346952280828,0.05909488614408512,,28,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,95.1923076923077
9,VITAMINA C+ZINC+D3,ARIMA (Optimizado ADF/AIC),0.6274959480442239,0.7539042634697275,-0.056997256250867157,27,1,0.5377229080932784,14.518518518518515,70.37037037037037,definido,una_sola_serie,intermitente,mayor_intermitencia,70.87378640776699
9,VITAMINA C+ZINC+D3,Random Forest,0.6728463085772427,0.7939757268796511,-0.17234628725305456,27,1,0.5377229080932784,14.518518518518515,70.37037037037037,definido,una_sola_serie,intermitente,mayor_intermitencia,70.87378640776699
9,VITAMINA C+ZINC+D3,Regresión Lineal,0.6677148532114872,0.7743672599007797,-0.11515549027385297,27,1,0.5377229080932784,14.518518518518515,70.37037037037037,definido,una_sola_serie,intermitente,mayor_intermitencia,70.87378640776699
9,VITAMINA C+ZINC+D3,XGBoost,0.6438060347680692,0.7673730356683278,-0.09510189543324321,27,1,0.5377229080932784,14.518518518518515,70.37037037037037,definido,una_sola_serie,intermitente,mayor_intermitencia,70.87378640776699
10,AMOXICILINA 500MG,ARIMA (Optimizado ADF/AIC),0.02563604843843373,0.025636048438433725,,25,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,97.43589743589743
10,AMOXICILINA 500MG,Random Forest,0.008361772783743827,0.008430924685489779,,25,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,97.43589743589743
10,AMOXICILINA 500MG,Regresión Lineal,0.02874959413267695,0.03085179807264339,,25,1,0.0,0.0,100.0,no_definido_target_constante,una_sola_serie,intermitente,mayor_intermitencia,97.43589743589743
